customer_id,acquisition_channel,segment,country,age,device,recency_days,frequency,monetary,avg_order_value,total_margin,return_rate,r_score,f_score,m_score,rfm_total,rfm_segment,predicted_clv,campaign_type,campaign_priority,campaign_action
CUST01490,Paid Social,Mid-Range,France,65,Mobile,296,3,454.93,151.64,186.32999999999998,0.0,1,2,3,6,Lost Customers,540.0,Reactivation,Low,Last-chance discount + churn survey
CUST00284,Referral,Budget,Australia,61,Mobile,164,4,361.37,126.64,116.76,25.0,2,2,2,6,Lost Customers,408.0,Reactivation,Low,Last-chance discount + churn survey
CUST01436,Influencer,Mid-Range,Nigeria,61,Desktop,84,4,216.7,63.92,92.63,25.0,3,2,1,6,Potential Loyalists,118.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01470,Referral,Mid-Range,UK,64,Tablet,73,4,0.0,167.39,0.0,100.0,3,2,1,6,Potential Loyalists,127.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01286,Paid Social,Premium,UK,34,Desktop,168,4,533.12,183.05,208.83,25.0,1,2,3,6,Lost Customers,583.0,Reactivation,Low,Last-chance discount + churn survey
CUST00426,Organic Search,Budget,Canada,57,Mobile,37,1,142.4,142.4,71.2,0.0,4,1,1,6,New Customers,117.0,Onboarding,Medium,Welcome series — product education
CUST00845,Email,Mid-Range,France,18,Mobile,118,5,174.31,123.36,79.32,60.0,2,3,1,6,At Risk,91.0,Win-back,High,Time-limited re-engagement offer
CUST01250,Paid Social,Budget,Canada,21,Mobile,28,1,155.47,155.47,76.18,0.0,4,1,1,6,New Customers,128.0,Onboarding,Medium,Welcome series — product education
CUST00841,Paid Social,Budget,Australia,27,Desktop,116,3,316.39,131.29,109.1,33.3,2,2,2,6,Lost Customers,261.0,Reactivation,Low,Last-chance discount + churn survey
CUST00204,Paid Social,Budget,Germany,36,Desktop,87,4,416.66,221.74,219.46,50.0,2,2,2,6,Lost Customers,417.0,Reactivation,Low,Last-chance discount + churn survey
CUST00410,Organic Search,Budget,UAE,32,Mobile,67,4,235.41,101.56,136.79,25.0,3,2,1,6,Potential Loyalists,163.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00843,Referral,Budget,UAE,52,Desktop,219,2,696.44,348.22,315.90999999999997,0.0,1,1,4,6,Lost Customers,992.0,Reactivation,Low,Last-chance discount + churn survey
CUST01481,Paid Social,Budget,USA,50,Desktop,51,3,131.94,58.43,61.46,33.3,3,2,1,6,Potential Loyalists,5.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01237,Organic Search,Mid-Range,France,45,Desktop,221,5,347.87,69.57,179.04,0.0,1,3,2,6,At Risk,354.0,Win-back,High,Time-limited re-engagement offer
CUST01281,Email,Budget,France,58,Mobile,90,4,396.26,99.06,190.82,0.0,2,2,2,6,Lost Customers,341.0,Reactivation,Low,Last-chance discount + churn survey
CUST01273,Email,Mid-Range,UK,51,Mobile,22,2,232.17,116.08,93.78999999999999,0.0,4,1,1,6,New Customers,123.0,Onboarding,Medium,Welcome series — product education
CUST01213,Influencer,Mid-Range,USA,60,Desktop,157,2,514.02,257.01,206.60999999999999,0.0,2,1,3,6,Lost Customers,666.0,Reactivation,Low,Last-chance discount + churn survey
CUST01285,Organic Search,Budget,Germany,64,Desktop,32,2,74.59,80.34,26.11,50.0,4,1,1,6,New Customers,0.0,Onboarding,Medium,Welcome series — product education
CUST00901,Referral,Budget,France,38,Desktop,158,3,427.99,142.66,215.19,0.0,2,2,2,6,Lost Customers,411.0,Reactivation,Low,Last-chance discount + churn survey
CUST00892,Paid Social,Budget,Germany,45,Tablet,88,3,387.88,129.29,205.92000000000002,0.0,2,2,2,6,Lost Customers,334.0,Reactivation,Low,Last-chance discount + churn survey
CUST00068,Referral,Budget,Canada,30,Mobile,187,4,388.1,97.02,141.95,0.0,1,2,2,5,Lost Customers,419.0,Reactivation,Low,Last-chance discount + churn survey
CUST01408,Paid Social,Premium,UK,22,Tablet,413,3,402.36,196.0,127.58,33.3,1,2,2,5,Lost Customers,374.0,Reactivation,Low,Last-chance discount + churn survey
CUST01115,Influencer,Budget,France,28,Mobile,49,2,228.6,114.3,107.32000000000001,0.0,3,1,1,5,Potential Loyalists,148.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00993,Organic Search,Mid-Range,Nigeria,24,Desktop,225,3,268.77,170.43,163.29000000000002,33.3,1,2,2,5,Lost Customers,322.0,Reactivation,Low,Last-chance discount + churn survey
CUST00337,Paid Social,Budget,UAE,32,Desktop,164,2,362.72,181.36,178.60000000000002,0.0,2,1,2,5,Lost Customers,397.0,Reactivation,Low,Last-chance discount + churn survey
CUST00332,Influencer,Mid-Range,Germany,60,Mobile,306,3,527.07,265.74,292.15,33.3,1,1,3,5,Lost Customers,684.0,Reactivation,Low,Last-chance discount + churn survey
CUST00329,Paid Social,Mid-Range,Canada,43,Tablet,155,4,235.02,119.74,76.02,25.0,2,2,1,5,Lost Customers,186.0,Reactivation,Low,Last-chance discount + churn survey
CUST00301,Organic Search,Budget,UK,57,Desktop,176,3,553.18,184.39,210.31,0.0,1,1,3,5,Lost Customers,634.0,Reactivation,Low,Last-chance discount + churn survey
CUST01333,Organic Search,Mid-Range,Australia,49,Desktop,89,3,237.62,115.25,99.11,33.3,2,2,1,5,Lost Customers,83.0,Reactivation,Low,Last-chance discount + churn survey
CUST00709,Paid Social,Mid-Range,Australia,37,Mobile,99,3,82.14,157.81,24.64,66.7,2,2,1,5,Lost Customers,59.0,Reactivation,Low,Last-chance discount + churn survey
CUST01350,Paid Social,Budget,Australia,47,Mobile,75,2,206.45,103.22,55.620000000000005,0.0,3,1,1,5,Potential Loyalists,131.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00979,Referral,Budget,Nigeria,34,Desktop,72,2,209.46,104.73,88.59,0.0,3,1,1,5,Potential Loyalists,183.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00524,Influencer,Budget,UAE,31,Desktop,255,4,361.35,90.34,151.12,0.0,1,2,2,5,Lost Customers,372.0,Reactivation,Low,Last-chance discount + churn survey
CUST00514,Direct,Budget,Germany,55,Mobile,451,2,487.37,243.68,300.84999999999997,0.0,1,1,3,5,Lost Customers,671.0,Reactivation,Low,Last-chance discount + churn survey
CUST00726,Email,Budget,USA,62,Mobile,229,3,368.41,149.71,142.52,33.3,1,2,2,5,Lost Customers,265.0,Reactivation,Low,Last-chance discount + churn survey
CUST00734,Paid Social,Premium,UAE,26,Mobile,157,4,95.16,81.82,53.589999999999996,50.0,2,2,1,5,Lost Customers,76.0,Reactivation,Low,Last-chance discount + churn survey
CUST01050,Direct,Mid-Range,Germany,58,Mobile,52,2,213.4,106.7,76.82000000000001,0.0,3,1,1,5,Potential Loyalists,139.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01094,Paid Social,Mid-Range,Canada,34,Mobile,110,2,260.12,158.82,119.66,50.0,2,1,2,5,Lost Customers,244.0,Reactivation,Low,Last-chance discount + churn survey
CUST01060,Email,Budget,USA,55,Desktop,262,5,91.83,152.96,28.47,80.0,1,3,1,5,At Risk,95.0,Win-back,High,Time-limited re-engagement offer
CUST00130,Organic Search,Budget,UK,18,Desktop,268,2,488.4,244.2,230.98999999999998,0.0,1,1,3,5,Lost Customers,648.0,Reactivation,Low,Last-chance discount + churn survey
CUST00113,Influencer,Mid-Range,UAE,31,Tablet,245,4,258.83,114.82,146.59,25.0,1,2,2,5,Lost Customers,346.0,Reactivation,Low,Last-chance discount + churn survey
CUST00249,Email,Budget,Australia,22,Desktop,104,3,304.55,101.52,118.06,0.0,2,1,2,5,Lost Customers,329.0,Reactivation,Low,Last-chance discount + churn survey
CUST00250,Direct,Budget,Australia,52,Desktop,196,2,445.19,222.6,283.96,0.0,1,1,3,5,Lost Customers,614.0,Reactivation,Low,Last-chance discount + churn survey
CUST00259,Influencer,Budget,USA,63,Desktop,89,2,407.15,203.58,190.79000000000002,0.0,2,1,2,5,Lost Customers,428.0,Reactivation,Low,Last-chance discount + churn survey
CUST00747,Email,Mid-Range,France,46,Desktop,393,4,269.11,67.28,143.97,0.0,1,2,2,5,Lost Customers,323.0,Reactivation,Low,Last-chance discount + churn survey
CUST01021,Email,Mid-Range,Nigeria,38,Mobile,171,3,379.77,221.87,110.13,66.7,1,2,2,5,Lost Customers,278.0,Reactivation,Low,Last-chance discount + churn survey
CUST00657,Paid Social,Premium,Canada,33,Desktop,128,3,173.64,57.88,93.47,0.0,2,2,1,5,Lost Customers,82.0,Reactivation,Low,Last-chance discount + churn survey
CUST00670,Paid Social,Mid-Range,Australia,32,Desktop,103,4,0.0,225.56,0.0,100.0,2,2,1,5,Lost Customers,149.0,Reactivation,Low,Last-chance discount + churn survey
CUST00531,Direct,Mid-Range,Canada,51,Desktop,178,2,530.59,265.3,244.07,0.0,1,1,3,5,Lost Customers,670.0,Reactivation,Low,Last-chance discount + churn survey
CUST00542,Referral,Mid-Range,Nigeria,49,Mobile,441,3,328.51,109.5,136.84,0.0,1,2,2,5,Lost Customers,390.0,Reactivation,Low,Last-chance discount + churn survey
CUST00543,Paid Social,Mid-Range,UAE,33,Mobile,73,2,97.62,73.54,61.5,50.0,3,1,1,5,Potential Loyalists,0.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00548,Paid Social,Mid-Range,USA,20,Tablet,217,3,372.22,124.07,156.04,0.0,1,2,2,5,Lost Customers,332.0,Reactivation,Low,Last-chance discount + churn survey
CUST01002,Organic Search,Budget,Canada,42,Mobile,180,3,371.59,182.34,145.45999999999998,33.3,1,2,2,5,Lost Customers,335.0,Reactivation,Low,Last-chance discount + churn survey
CUST00320,Paid Social,Premium,Nigeria,54,Mobile,495,3,471.67,183.14,242.13,33.3,1,1,3,5,Lost Customers,585.0,Reactivation,Low,Last-chance discount + churn survey
CUST00436,Influencer,Mid-Range,Germany,52,Desktop,259,2,485.16,242.58,192.28,0.0,1,1,3,5,Lost Customers,650.0,Reactivation,Low,Last-chance discount + churn survey
CUST00437,Paid Social,Budget,Canada,54,Tablet,153,2,249.28,124.64,139.06,0.0,2,1,2,5,Lost Customers,320.0,Reactivation,Low,Last-chance discount + churn survey
CUST00190,Email,Budget,Canada,46,Mobile,302,5,227.42,63.48,131.9,20.0,1,3,1,5,At Risk,118.0,Win-back,High,Time-limited re-engagement offer
CUST00148,Direct,Budget,Nigeria,38,Desktop,232,3,624.37,208.12,196.0,0.0,1,1,3,5,Lost Customers,672.0,Reactivation,Low,Last-chance discount + churn survey
CUST00144,Paid Social,Budget,Australia,22,Desktop,92,3,249.16,83.05,147.32,0.0,2,1,2,5,Lost Customers,330.0,Reactivation,Low,Last-chance discount + churn survey
CUST00824,Paid Social,Premium,UAE,41,Mobile,471,4,309.82,77.46,182.62,0.0,1,2,2,5,Lost Customers,373.0,Reactivation,Low,Last-chance discount + churn survey
CUST00225,Paid Social,Premium,Australia,36,Mobile,417,4,272.11,180.6,85.32,50.0,1,2,2,5,Lost Customers,390.0,Reactivation,Low,Last-chance discount + churn survey
CUST00371,Organic Search,Mid-Range,Australia,46,Mobile,290,3,600.87,200.29,273.0,0.0,1,1,3,5,Lost Customers,668.0,Reactivation,Low,Last-chance discount + churn survey
CUST00912,Email,Budget,Nigeria,51,Mobile,244,3,349.33,116.44,156.89,0.0,1,2,2,5,Lost Customers,299.0,Reactivation,Low,Last-chance discount + churn survey
CUST01172,Direct,Budget,France,63,Mobile,49,2,73.52,140.5,25.73,50.0,3,1,1,5,Potential Loyalists,68.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00447,Email,Budget,Canada,63,Desktop,248,4,426.94,130.7,251.60000000000002,25.0,1,2,2,5,Lost Customers,336.0,Reactivation,Low,Last-chance discount + churn survey
CUST00834,Referral,Mid-Range,France,49,Desktop,141,3,220.67,133.39,77.9,33.3,2,2,1,5,Lost Customers,161.0,Reactivation,Low,Last-chance discount + churn survey
CUST00384,Paid Social,Premium,Australia,49,Mobile,100,3,339.73,127.48,123.62,33.3,2,1,2,5,Lost Customers,315.0,Reactivation,Low,Last-chance discount + churn survey
CUST00390,Organic Search,Budget,France,24,Desktop,48,1,223.77,223.77,78.32,0.0,3,1,1,5,Potential Loyalists,220.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01313,Paid Social,Budget,USA,45,Mobile,86,2,301.86,150.93,134.17000000000002,0.0,2,1,2,5,Lost Customers,348.0,Reactivation,Low,Last-chance discount + churn survey
CUST00484,Paid Social,Budget,UAE,59,Desktop,212,5,209.82,81.93,80.82000000000001,40.0,1,3,1,5,At Risk,115.0,Win-back,High,Time-limited re-engagement offer
CUST00749,Paid Social,Mid-Range,Australia,59,Desktop,121,2,308.2,154.1,175.08,0.0,2,1,2,5,Lost Customers,357.0,Reactivation,Low,Last-chance discount + churn survey
CUST00756,Paid Social,Budget,Nigeria,61,Desktop,129,2,288.51,177.56,167.34,50.0,2,1,2,5,Lost Customers,273.0,Reactivation,Low,Last-chance discount + churn survey
CUST00966,Paid Social,Budget,Nigeria,65,Mobile,63,2,34.26,101.22,15.07,50.0,3,1,1,5,Potential Loyalists,12.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00969,Organic Search,Mid-Range,USA,24,Desktop,585,2,609.75,304.88,265.87,0.0,1,1,3,5,Lost Customers,766.0,Reactivation,Low,Last-chance discount + churn survey
CUST00961,Paid Social,Budget,Canada,47,Desktop,195,4,422.06,186.3,195.83,50.0,1,2,2,5,Lost Customers,374.0,Reactivation,Low,Last-chance discount + churn survey
CUST00963,Paid Social,Budget,USA,27,Desktop,528,1,454.08,454.08,131.68,0.0,1,1,3,5,Lost Customers,884.0,Reactivation,Low,Last-chance discount + churn survey
CUST00775,Paid Social,Premium,Nigeria,24,Mobile,111,4,132.56,124.37,34.47,75.0,2,2,1,5,Lost Customers,70.0,Reactivation,Low,Last-chance discount + churn survey
CUST00922,Organic Search,Budget,France,63,Desktop,273,3,297.84,180.23,137.71,33.3,1,2,2,5,Lost Customers,344.0,Reactivation,Low,Last-chance discount + churn survey
CUST00433,Influencer,Budget,Nigeria,35,Mobile,236,2,479.0,239.5,239.11,0.0,1,1,3,5,Lost Customers,642.0,Reactivation,Low,Last-chance discount + churn survey
CUST00470,Direct,Budget,Nigeria,41,Mobile,134,4,25.2,140.46,13.61,75.0,2,2,1,5,Lost Customers,100.0,Reactivation,Low,Last-chance discount + churn survey
CUST01302,Paid Social,Premium,USA,29,Mobile,131,3,161.57,60.65,71.93,33.3,2,2,1,5,Lost Customers,8.0,Reactivation,Low,Last-chance discount + churn survey
CUST01297,Email,Mid-Range,Canada,22,Mobile,245,3,315.18,140.61,164.32999999999998,33.3,1,2,2,5,Lost Customers,252.0,Reactivation,Low,Last-chance discount + churn survey
CUST01268,Referral,Mid-Range,USA,62,Mobile,365,3,301.92,100.64,154.98000000000002,0.0,1,2,2,5,Lost Customers,370.0,Reactivation,Low,Last-chance discount + churn survey
CUST01228,Paid Social,Budget,Canada,64,Mobile,264,4,432.19,136.52,120.81,25.0,1,2,2,5,Lost Customers,374.0,Reactivation,Low,Last-chance discount + churn survey
CUST01479,Paid Social,Mid-Range,Australia,50,Desktop,330,3,312.59,300.78,148.52,33.3,1,2,2,5,Lost Customers,509.0,Reactivation,Low,Last-chance discount + churn survey
CUST01239,Organic Search,Budget,USA,30,Tablet,140,3,232.5,87.77,131.61,33.3,2,2,1,5,Lost Customers,50.0,Reactivation,Low,Last-chance discount + churn survey
CUST01229,Paid Social,Budget,Nigeria,51,Mobile,70,1,166.67,166.67,71.67,0.0,3,1,1,5,Potential Loyalists,142.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00842,Email,Mid-Range,Germany,32,Desktop,349,4,253.58,91.54,90.15,50.0,1,2,2,5,Lost Customers,233.0,Reactivation,Low,Last-chance discount + churn survey
CUST01260,Paid Social,Mid-Range,Germany,18,Mobile,126,2,319.87,159.94,184.61,0.0,2,1,2,5,Lost Customers,363.0,Reactivation,Low,Last-chance discount + churn survey
CUST00143,Paid Social,Mid-Range,Canada,45,Desktop,328,4,375.62,110.52,213.63,25.0,1,2,2,5,Lost Customers,344.0,Reactivation,Low,Last-chance discount + churn survey
CUST00199,Referral,Budget,UK,58,Tablet,125,2,357.62,178.81,186.10999999999999,0.0,2,1,2,5,Lost Customers,442.0,Reactivation,Low,Last-chance discount + churn survey
CUST00177,Influencer,Budget,Nigeria,38,Mobile,123,3,379.44,201.47,103.83,33.3,2,1,2,5,Lost Customers,424.0,Reactivation,Low,Last-chance discount + churn survey
CUST00891,Organic Search,Budget,France,20,Mobile,86,2,136.06,68.03,61.69,0.0,3,1,1,5,Potential Loyalists,87.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00876,Paid Social,Mid-Range,France,22,Mobile,69,2,86.82,43.41,27.200000000000003,0.0,3,1,1,5,Potential Loyalists,48.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00875,Paid Social,Premium,UAE,18,Desktop,240,3,394.08,185.14,185.88,33.3,1,2,2,5,Lost Customers,340.0,Reactivation,Low,Last-chance discount + churn survey
CUST00869,Email,Budget,Nigeria,25,Desktop,86,2,235.31,184.78,145.89,50.0,3,1,1,5,Potential Loyalists,97.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00861,Direct,Budget,Germany,55,Desktop,129,3,129.15,93.66,37.45,66.7,2,2,1,5,Lost Customers,0.0,Reactivation,Low,Last-chance discount + churn survey
CUST00858,Direct,Mid-Range,UAE,18,Mobile,70,2,106.5,53.25,54.54,0.0,3,1,1,5,Potential Loyalists,66.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00628,Direct,Budget,France,20,Mobile,69,2,0.0,107.32,0.0,100.0,3,1,1,5,Potential Loyalists,0.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00568,Email,Mid-Range,UAE,44,Desktop,155,3,207.72,89.42,74.64,33.3,2,2,1,5,Lost Customers,23.0,Reactivation,Low,Last-chance discount + churn survey
CUST00105,Email,Budget,Canada,23,Mobile,139,2,387.31,193.66,170.04,0.0,2,1,2,5,Lost Customers,383.0,Reactivation,Low,Last-chance discount + churn survey
CUST00087,Paid Social,Mid-Range,USA,38,Mobile,180,5,152.4,84.88,79.99000000000001,60.0,1,3,1,5,At Risk,67.0,Win-back,High,Time-limited re-engagement offer
CUST00084,Email,Budget,Germany,43,Mobile,99,3,248.73,200.86,129.54,33.3,2,1,2,5,Lost Customers,387.0,Reactivation,Low,Last-chance discount + churn survey
CUST00602,Paid Social,Budget,France,54,Mobile,50,2,163.44,151.83,45.76,50.0,3,1,1,5,Potential Loyalists,78.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00596,Email,Mid-Range,USA,50,Mobile,495,3,356.24,160.46,135.61,33.3,1,2,2,5,Lost Customers,308.0,Reactivation,Low,Last-chance discount + churn survey
CUST00601,Paid Social,Mid-Range,UK,48,Mobile,136,4,138.07,84.23,65.82000000000001,25.0,2,2,1,5,Lost Customers,136.0,Reactivation,Low,Last-chance discount + churn survey
CUST00648,Paid Social,Mid-Range,Australia,61,Mobile,114,2,351.77,175.88,199.54000000000002,0.0,2,1,2,5,Lost Customers,386.0,Reactivation,Low,Last-chance discount + churn survey
CUST01474,Email,Budget,France,24,Mobile,126,4,215.75,104.82,84.47999999999999,25.0,2,2,1,5,Lost Customers,134.0,Reactivation,Low,Last-chance discount + churn survey
CUST01483,Direct,Mid-Range,France,57,Tablet,287,3,270.02,90.01,154.59,0.0,1,2,2,5,Lost Customers,301.0,Reactivation,Low,Last-chance discount + churn survey
CUST00282,Paid Social,Budget,Australia,51,Desktop,49,1,81.83,81.83,46.64,0.0,3,1,1,5,Potential Loyalists,25.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01085,Influencer,Budget,France,44,Desktop,73,1,171.0,171.0,95.76,0.0,3,1,1,5,Potential Loyalists,154.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00007,Paid Social,Budget,Germany,25,Mobile,52,1,0.0,153.27,0.0,100.0,3,1,1,5,Potential Loyalists,0.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00276,Direct,Budget,Canada,30,Tablet,160,2,330.5,165.25,145.42000000000002,0.0,2,1,2,5,Lost Customers,380.0,Reactivation,Low,Last-chance discount + churn survey
CUST01444,Paid Social,Mid-Range,Australia,34,Mobile,113,1,278.47,278.47,72.4,0.0,2,1,2,5,Lost Customers,449.0,Reactivation,Low,Last-chance discount + churn survey
CUST01465,Direct,Budget,USA,28,Mobile,88,2,392.17,196.08,168.98,0.0,2,1,2,5,Lost Customers,414.0,Reactivation,Low,Last-chance discount + churn survey
CUST01430,Influencer,Budget,France,60,Mobile,234,2,491.51,245.76,172.95000000000002,0.0,1,1,3,5,Lost Customers,652.0,Reactivation,Low,Last-chance discount + churn survey
CUST01469,Paid Social,Budget,France,26,Mobile,109,1,148.77,148.77,49.09,0.0,2,1,1,4,Lost Customers,113.0,Reactivation,Low,Last-chance discount + churn survey
CUST01432,Influencer,Mid-Range,Canada,51,Mobile,164,3,161.72,65.67,60.400000000000006,33.3,1,2,1,4,Lost Customers,19.0,Reactivation,Low,Last-chance discount + churn survey
CUST00104,Paid Social,Budget,Australia,40,Desktop,243,2,285.66,209.3,174.25,50.0,1,1,2,4,Lost Customers,320.0,Reactivation,Low,Last-chance discount + churn survey
CUST00097,Paid Social,Budget,Australia,46,Desktop,149,3,151.73,90.33,77.45,33.3,2,1,1,4,Lost Customers,111.0,Reactivation,Low,Last-chance discount + churn survey
CUST00298,Paid Social,Budget,USA,59,Desktop,110,2,120.23,74.61,60.12,50.0,2,1,1,4,Lost Customers,0.0,Reactivation,Low,Last-chance discount + churn survey
CUST00295,Direct,Mid-Range,Germany,26,Mobile,149,2,38.76,53.64,12.4,50.0,2,1,1,4,Lost Customers,0.0,Reactivation,Low,Last-chance discount + churn survey
CUST00278,Paid Social,Budget,Canada,54,Desktop,194,2,294.84,147.42,158.05,0.0,1,1,2,4,Lost Customers,348.0,Reactivation,Low,Last-chance discount + churn survey
CUST00821,Direct,Mid-Range,France,26,Mobile,262,3,67.36,115.05,41.09,66.7,1,2,1,4,Lost Customers,16.0,Reactivation,Low,Last-chance discount + churn survey
CUST00189,Paid Social,Mid-Range,UAE,32,Desktop,161,3,109.21,100.97,43.68,66.7,2,1,1,4,Lost Customers,48.0,Reactivation,Low,Last-chance discount + churn survey
CUST00192,Paid Social,Mid-Range,UAE,37,Desktop,101,2,117.29,58.64,34.45,0.0,2,1,1,4,Lost Customers,65.0,Reactivation,Low,Last-chance discount + churn survey
CUST00193,Organic Search,Budget,Germany,23,Mobile,220,4,60.18,144.82,34.3,75.0,1,2,1,4,Lost Customers,106.0,Reactivation,Low,Last-chance discount + churn survey
CUST00442,Email,Budget,Canada,48,Desktop,181,1,335.66,335.66,137.62,0.0,1,1,2,4,Lost Customers,500.0,Reactivation,Low,Last-chance discount + churn survey
CUST01399,Paid Social,Budget,UAE,31,Mobile,168,3,100.01,70.94,35.36,33.3,1,2,1,4,Lost Customers,19.0,Reactivation,Low,Last-chance discount + churn survey
CUST01233,Direct,Budget,UK,45,Desktop,636,1,288.86,288.86,112.66,0.0,1,1,2,4,Lost Customers,518.0,Reactivation,Low,Last-chance discount + churn survey
CUST00561,Organic Search,Mid-Range,UK,51,Desktop,178,2,270.16,181.31,72.94,50.0,1,1,2,4,Lost Customers,280.0,Reactivation,Low,Last-chance discount + churn survey
CUST00838,Organic Search,Budget,Germany,24,Mobile,91,2,116.88,58.44,49.480000000000004,0.0,2,1,1,4,Lost Customers,67.0,Reactivation,Low,Last-chance discount + churn survey
CUST00572,Organic Search,Mid-Range,UAE,49,Mobile,247,3,143.01,47.67,82.71,0.0,1,2,1,4,Lost Customers,79.0,Reactivation,Low,Last-chance discount + churn survey
CUST00412,Paid Social,Mid-Range,UK,19,Desktop,140,1,65.53,65.53,34.08,0.0,2,1,1,4,Lost Customers,3.0,Reactivation,Low,Last-chance discount + churn survey
CUST00398,Email,Budget,Canada,39,Desktop,375,4,188.16,110.71,77.24,25.0,1,2,1,4,Lost Customers,163.0,Reactivation,Low,Last-chance discount + churn survey
CUST00898,Referral,Mid-Range,USA,22,Mobile,177,3,151.64,64.9,58.08,33.3,1,2,1,4,Lost Customers,62.0,Reactivation,Low,Last-chance discount + churn survey
CUST01216,Direct,Mid-Range,UK,40,Desktop,326,3,120.71,73.94,62.32,33.3,1,2,1,4,Lost Customers,46.0,Reactivation,Low,Last-chance discount + churn survey
CUST01265,Paid Social,Mid-Range,USA,46,Mobile,266,2,261.46,130.73,74.50999999999999,0.0,1,1,2,4,Lost Customers,333.0,Reactivation,Low,Last-chance discount + churn survey
CUST01264,Organic Search,Budget,UK,53,Desktop,357,2,376.2,290.61,161.77,50.0,1,1,2,4,Lost Customers,448.0,Reactivation,Low,Last-chance discount + churn survey
CUST00200,Email,Budget,Canada,19,Tablet,119,2,49.52,114.34,20.8,50.0,2,1,1,4,Lost Customers,0.0,Reactivation,Low,Last-chance discount + churn survey
CUST00887,Email,Mid-Range,Germany,25,Mobile,515,2,363.39,181.7,184.05,0.0,1,1,2,4,Lost Customers,400.0,Reactivation,Low,Last-chance discount + churn survey
CUST00449,Direct,Budget,Canada,18,Desktop,152,3,195.4,65.13,99.27000000000001,0.0,2,1,1,4,Lost Customers,158.0,Reactivation,Low,Last-chance discount + churn survey
CUST00815,Paid Social,Premium,USA,49,Mobile,185,3,157.43,84.33,74.27000000000001,33.3,1,2,1,4,Lost Customers,40.0,Reactivation,Low,Last-chance discount + churn survey
CUST00836,Paid Social,Mid-Range,Australia,49,Desktop,216,3,114.5,79.09,45.17,33.3,1,2,1,4,Lost Customers,36.0,Reactivation,Low,Last-chance discount + churn survey
CUST00050,Paid Social,Budget,Canada,42,Desktop,323,3,309.43,103.14,131.98,0.0,1,1,2,4,Lost Customers,376.0,Reactivation,Low,Last-chance discount + churn survey
CUST00035,Paid Social,Budget,Australia,41,Desktop,101,3,81.79,171.85,23.72,66.7,2,1,1,4,Lost Customers,139.0,Reactivation,Low,Last-chance discount + churn survey
CUST00056,Direct,Mid-Range,Canada,32,Desktop,438,3,354.17,118.06,138.89000000000001,0.0,1,1,2,4,Lost Customers,413.0,Reactivation,Low,Last-chance discount + churn survey
CUST00526,Email,Budget,Germany,40,Mobile,447,2,346.82,173.41,139.57999999999998,0.0,1,1,2,4,Lost Customers,382.0,Reactivation,Low,Last-chance discount + churn survey
CUST00556,Paid Social,Budget,France,35,Mobile,147,2,232.66,116.33,100.28999999999999,0.0,2,1,1,4,Lost Customers,149.0,Reactivation,Low,Last-chance discount + churn survey
CUST00656,Paid Social,Mid-Range,UK,35,Desktop,132,1,29.87,29.87,11.35,0.0,2,1,1,4,Lost Customers,0.0,Reactivation,Low,Last-chance discount + churn survey
CUST00660,Email,Budget,USA,25,Desktop,112,2,145.85,262.78,45.21,50.0,2,1,1,4,Lost Customers,199.0,Reactivation,Low,Last-chance discount + churn survey
CUST01462,Paid Social,Budget,Australia,31,Desktop,145,2,104.21,52.1,38.68,0.0,2,1,1,4,Lost Customers,61.0,Reactivation,Low,Last-chance discount + churn survey
CUST00666,Paid Social,Mid-Range,Germany,46,Desktop,209,3,131.79,160.11,83.03,66.7,1,2,1,4,Lost Customers,68.0,Reactivation,Low,Last-chance discount + churn survey
CUST01357,Organic Search,Budget,Canada,50,Mobile,357,2,379.71,241.24,170.87,50.0,1,1,2,4,Lost Customers,381.0,Reactivation,Low,Last-chance discount + churn survey
