campaign_id,customer_id,campaign_type,send_date,send_month,opened,clicked,converted,revenue_generated,campaign_cost,roi_pct,segment
CAMP0009682,CUST01284,Influencer,2023-03-18,2023-03,0,0,0,0,1268.93,-100.0,Budget
CAMP0009683,CUST01284,Push Notification,2023-06-22,2023-06,0,0,0,0,21.51,-100.0,Budget
CAMP0009684,CUST01284,Email,2023-06-29,2023-06,0,0,0,0,44.05,-100.0,Budget
CAMP0009685,CUST01285,Influencer,2023-09-25,2023-09,0,0,0,0,679.62,-100.0,Budget
CAMP0009686,CUST01285,Email,2024-02-01,2024-02,1,0,0,0,49.59,-100.0,Budget
CAMP0009687,CUST01285,SMS,2024-01-12,2024-01,0,0,0,0,61.13,-100.0,Budget
CAMP0009688,CUST01285,Influencer,2023-09-04,2023-09,0,0,0,0,718.52,-100.0,Budget
CAMP0009689,CUST01285,Email,2024-01-18,2024-01,0,0,0,0,32.93,-100.0,Budget
CAMP0009690,CUST01286,Email,2023-05-16,2023-05,1,1,1,54.16,52.2,3.8,Premium
CAMP0009691,CUST01286,Paid Social,2023-10-05,2023-10,0,0,0,0,1625.34,-100.0,Premium
CAMP0009692,CUST01286,Push Notification,2023-09-10,2023-09,1,0,0,0,12.06,-100.0,Premium
CAMP0009693,CUST01286,Email,2023-07-24,2023-07,1,1,0,0,24.38,-100.0,Premium
CAMP0009694,CUST01286,Paid Social,2023-02-22,2023-02,0,0,0,0,2493.77,-100.0,Premium
CAMP0009695,CUST01286,Email,2023-03-10,2023-03,0,0,0,0,45.84,-100.0,Premium
CAMP0009696,CUST01286,Influencer,2023-03-13,2023-03,1,1,1,120.98,1399.44,-91.4,Premium
CAMP0009697,CUST01286,Paid Social,2022-12-02,2022-12,0,0,0,0,2419.44,-100.0,Premium
CAMP0009698,CUST01286,Email,2023-05-12,2023-05,0,0,0,0,39.23,-100.0,Premium
CAMP0009699,CUST01286,Display Ad,2023-12-30,2023-12,0,0,0,0,341.44,-100.0,Premium
CAMP0009700,CUST01286,Influencer,2022-12-09,2022-12,0,0,0,0,1492.97,-100.0,Premium
CAMP0009701,CUST01287,SMS,2023-12-05,2023-12,0,0,0,0,119.52,-100.0,Premium
CAMP0009702,CUST01287,Paid Social,2023-05-22,2023-05,0,0,0,0,1683.37,-100.0,Premium
CAMP0009703,CUST01287,Paid Social,2023-04-14,2023-04,0,0,0,0,2236.53,-100.0,Premium
CAMP0009704,CUST01287,Influencer,2023-04-10,2023-04,0,0,0,0,729.4,-100.0,Premium
CAMP0009705,CUST01287,SMS,2023-06-16,2023-06,0,0,0,0,80.16,-100.0,Premium
CAMP0009706,CUST01287,Email,2023-06-01,2023-06,0,0,0,0,57.33,-100.0,Premium
CAMP0009707,CUST01287,Influencer,2024-01-28,2024-01,0,0,0,0,548.17,-100.0,Premium
CAMP0009708,CUST01287,Email,2023-08-16,2023-08,0,0,0,0,57.28,-100.0,Premium
CAMP0009709,CUST01287,Display Ad,2023-11-22,2023-11,0,0,0,0,820.4,-100.0,Premium
CAMP0009710,CUST01287,Email,2023-09-22,2023-09,0,0,0,0,53.47,-100.0,Premium
CAMP0009711,CUST01287,Email,2024-02-09,2024-02,1,0,0,0,42.4,-100.0,Premium
CAMP0009712,CUST01288,Push Notification,2023-04-28,2023-04,1,0,0,0,25.09,-100.0,Premium
CAMP0009713,CUST01288,Email,2023-03-18,2023-03,0,0,0,0,58.44,-100.0,Premium
CAMP0009714,CUST01288,Push Notification,2022-10-24,2022-10,0,0,0,0,20.53,-100.0,Premium
CAMP0009715,CUST01288,Paid Social,2023-12-20,2023-12,0,0,0,0,973.25,-100.0,Premium
CAMP0009716,CUST01288,Email,2022-05-01,2022-05,1,0,0,0,29.98,-100.0,Premium
CAMP0009717,CUST01288,Email,2022-12-28,2022-12,1,0,0,0,47.91,-100.0,Premium
CAMP0009718,CUST01288,Push Notification,2022-04-05,2022-04,1,1,1,72.57,8.86,719.1,Premium
CAMP0009719,CUST01288,Display Ad,2022-10-08,2022-10,0,0,0,0,624.03,-100.0,Premium
CAMP0009720,CUST01288,Paid Social,2022-05-08,2022-05,0,0,0,0,1113.83,-100.0,Premium
CAMP0009721,CUST01288,Paid Social,2023-06-02,2023-06,0,0,0,0,2282.55,-100.0,Premium
CAMP0009722,CUST01288,Push Notification,2022-11-25,2022-11,0,0,0,0,11.87,-100.0,Premium
CAMP0009723,CUST01288,Paid Social,2022-06-05,2022-06,0,0,0,0,1873.83,-100.0,Premium
CAMP0009724,CUST01289,Email,2024-02-02,2024-02,1,0,0,0,43.38,-100.0,Mid-Range
CAMP0009725,CUST01289,Influencer,2023-11-17,2023-11,0,0,0,0,1367.85,-100.0,Mid-Range
CAMP0009726,CUST01289,Influencer,2022-10-22,2022-10,1,0,0,0,1546.48,-100.0,Mid-Range
CAMP0009727,CUST01289,Email,2024-01-30,2024-01,0,0,0,0,59.55,-100.0,Mid-Range
CAMP0009728,CUST01289,Email,2022-06-24,2022-06,0,0,0,0,40.08,-100.0,Mid-Range
CAMP0009729,CUST01289,Email,2023-09-29,2023-09,0,0,0,0,39.89,-100.0,Mid-Range
CAMP0009730,CUST01290,Email,2023-04-10,2023-04,0,0,0,0,32.15,-100.0,Premium
CAMP0009731,CUST01290,Push Notification,2023-11-23,2023-11,0,0,0,0,12.04,-100.0,Premium
CAMP0009732,CUST01290,Paid Social,2023-08-04,2023-08,0,0,0,0,1691.62,-100.0,Premium
CAMP0009733,CUST01291,Influencer,2023-10-27,2023-10,1,0,0,0,1355.93,-100.0,Mid-Range
CAMP0009734,CUST01291,Influencer,2023-05-09,2023-05,0,0,0,0,939.39,-100.0,Mid-Range
CAMP0009735,CUST01291,Paid Social,2023-11-28,2023-11,0,0,0,0,730.49,-100.0,Mid-Range
CAMP0009736,CUST01291,Paid Social,2023-07-18,2023-07,0,0,0,0,2013.95,-100.0,Mid-Range
CAMP0009737,CUST01291,Paid Social,2023-05-01,2023-05,0,0,0,0,1118.85,-100.0,Mid-Range
CAMP0009738,CUST01291,Email,2024-03-07,2024-03,0,0,0,0,41.13,-100.0,Mid-Range
CAMP0009739,CUST01292,Influencer,2022-10-25,2022-10,1,0,0,0,579.11,-100.0,Premium
CAMP0009740,CUST01292,Influencer,2023-03-03,2023-03,0,0,0,0,581.52,-100.0,Premium
CAMP0009741,CUST01292,Email,2022-02-18,2022-02,0,0,0,0,31.16,-100.0,Premium
CAMP0009742,CUST01292,SMS,2023-03-24,2023-03,0,0,0,0,43.1,-100.0,Premium
CAMP0009743,CUST01293,Email,2024-03-13,2024-03,0,0,0,0,53.57,-100.0,Luxury
CAMP0009744,CUST01293,Display Ad,2023-10-24,2023-10,0,0,0,0,724.35,-100.0,Luxury
CAMP0009745,CUST01293,Influencer,2023-03-21,2023-03,0,0,0,0,542.87,-100.0,Luxury
CAMP0009746,CUST01293,Paid Social,2023-11-12,2023-11,0,0,0,0,710.87,-100.0,Luxury
CAMP0009747,CUST01293,SMS,2023-06-05,2023-06,0,0,0,0,32.3,-100.0,Luxury
CAMP0009748,CUST01293,Email,2023-04-23,2023-04,0,0,0,0,35.04,-100.0,Luxury
CAMP0009749,CUST01293,Paid Social,2023-12-18,2023-12,0,0,0,0,1893.63,-100.0,Luxury
CAMP0009750,CUST01293,Display Ad,2024-01-03,2024-01,0,0,0,0,662.09,-100.0,Luxury
CAMP0009751,CUST01293,Email,2023-06-05,2023-06,1,1,1,192.26,43.64,340.6,Luxury
CAMP0009752,CUST01294,Influencer,2023-10-05,2023-10,0,0,0,0,1470.9,-100.0,Mid-Range
CAMP0009753,CUST01294,Paid Social,2023-07-11,2023-07,0,0,0,0,1879.6,-100.0,Mid-Range
CAMP0009754,CUST01294,Display Ad,2023-12-21,2023-12,0,0,0,0,878.55,-100.0,Mid-Range
CAMP0009755,CUST01295,Paid Social,2023-11-12,2023-11,0,0,0,0,875.46,-100.0,Premium
CAMP0009756,CUST01295,SMS,2023-09-04,2023-09,0,0,0,0,40.02,-100.0,Premium
CAMP0009757,CUST01295,Display Ad,2023-03-13,2023-03,0,0,0,0,481.85,-100.0,Premium
CAMP0009758,CUST01295,Email,2023-03-24,2023-03,0,0,0,0,36.49,-100.0,Premium
CAMP0009759,CUST01295,Influencer,2023-10-20,2023-10,0,0,0,0,854.08,-100.0,Premium
CAMP0009760,CUST01295,Email,2023-12-07,2023-12,0,0,0,0,31.9,-100.0,Premium
CAMP0009761,CUST01295,Push Notification,2023-07-19,2023-07,0,0,0,0,22.75,-100.0,Premium
CAMP0009762,CUST01296,Push Notification,2024-03-14,2024-03,0,0,0,0,15.76,-100.0,Mid-Range
CAMP0009763,CUST01296,Paid Social,2022-12-31,2022-12,0,0,0,0,1345.98,-100.0,Mid-Range
CAMP0009764,CUST01296,Email,2023-09-15,2023-09,0,0,0,0,17.0,-100.0,Mid-Range
CAMP0009765,CUST01296,Email,2023-03-07,2023-03,1,0,0,0,30.78,-100.0,Mid-Range
CAMP0009766,CUST01296,SMS,2024-03-02,2024-03,0,0,0,0,58.49,-100.0,Mid-Range
CAMP0009767,CUST01296,Paid Social,2024-01-08,2024-01,0,0,0,0,1200.06,-100.0,Mid-Range
CAMP0009768,CUST01296,Email,2023-11-06,2023-11,0,0,0,0,42.16,-100.0,Mid-Range
CAMP0009769,CUST01297,Push Notification,2023-05-19,2023-05,0,0,0,0,23.8,-100.0,Mid-Range
CAMP0009770,CUST01297,Email,2023-03-02,2023-03,1,0,0,0,21.26,-100.0,Mid-Range
CAMP0009771,CUST01297,Email,2023-04-02,2023-04,0,0,0,0,40.14,-100.0,Mid-Range
CAMP0009772,CUST01298,Influencer,2023-05-06,2023-05,0,0,0,0,1085.27,-100.0,Luxury
CAMP0009773,CUST01298,SMS,2023-07-02,2023-07,0,0,0,0,82.51,-100.0,Luxury
CAMP0009774,CUST01298,Paid Social,2023-05-01,2023-05,0,0,0,0,1180.9,-100.0,Luxury
CAMP0009775,CUST01298,Influencer,2023-02-01,2023-02,0,0,0,0,1524.99,-100.0,Luxury
CAMP0009776,CUST01298,Paid Social,2022-12-11,2022-12,0,0,0,0,2501.17,-100.0,Luxury
CAMP0009777,CUST01298,Push Notification,2024-02-03,2024-02,0,0,0,0,11.28,-100.0,Luxury
CAMP0009778,CUST01298,SMS,2024-02-15,2024-02,0,0,0,0,82.96,-100.0,Luxury
CAMP0009779,CUST01298,Push Notification,2023-04-25,2023-04,0,0,0,0,28.51,-100.0,Luxury
CAMP0009780,CUST01298,Influencer,2023-03-04,2023-03,0,0,0,0,1258.3,-100.0,Luxury
CAMP0009781,CUST01299,Push Notification,2023-02-28,2023-02,1,1,0,0,22.46,-100.0,Budget
CAMP0009782,CUST01299,SMS,2023-05-12,2023-05,0,0,0,0,43.18,-100.0,Budget
CAMP0009783,CUST01299,Paid Social,2023-06-05,2023-06,0,0,0,0,1249.89,-100.0,Budget
CAMP0009784,CUST01299,Paid Social,2023-09-12,2023-09,0,0,0,0,2256.54,-100.0,Budget
CAMP0009785,CUST01300,SMS,2023-08-19,2023-08,0,0,0,0,95.33,-100.0,Budget
CAMP0009786,CUST01300,Email,2024-03-02,2024-03,0,0,0,0,25.31,-100.0,Budget
CAMP0009787,CUST01300,Email,2023-11-14,2023-11,0,0,0,0,31.74,-100.0,Budget
CAMP0009788,CUST01300,Email,2023-09-18,2023-09,1,0,0,0,47.99,-100.0,Budget
CAMP0009789,CUST01301,Paid Social,2023-05-12,2023-05,0,0,0,0,869.26,-100.0,Mid-Range
CAMP0009790,CUST01301,SMS,2023-08-06,2023-08,0,0,0,0,111.64,-100.0,Mid-Range
CAMP0009791,CUST01301,Email,2024-02-08,2024-02,1,0,0,0,29.56,-100.0,Mid-Range
CAMP0009792,CUST01301,Push Notification,2024-01-11,2024-01,0,0,0,0,20.19,-100.0,Mid-Range
CAMP0009793,CUST01301,Email,2024-01-29,2024-01,0,0,0,0,19.41,-100.0,Mid-Range
CAMP0009794,CUST01301,Paid Social,2023-09-10,2023-09,0,0,0,0,1575.58,-100.0,Mid-Range
CAMP0009795,CUST01301,Push Notification,2023-04-02,2023-04,1,0,0,0,18.87,-100.0,Mid-Range
CAMP0009796,CUST01301,Paid Social,2023-06-05,2023-06,0,0,0,0,1407.21,-100.0,Mid-Range
CAMP0009797,CUST01301,Paid Social,2023-11-06,2023-11,0,0,0,0,1220.73,-100.0,Mid-Range
CAMP0009798,CUST01302,Paid Social,2023-04-28,2023-04,1,0,0,0,2077.84,-100.0,Premium
CAMP0009799,CUST01302,SMS,2024-01-10,2024-01,1,0,0,0,39.52,-100.0,Premium
CAMP0009800,CUST01302,Email,2024-02-12,2024-02,0,0,0,0,40.71,-100.0,Premium
CAMP0009801,CUST01302,Influencer,2023-08-06,2023-08,0,0,0,0,1052.32,-100.0,Premium
CAMP0009802,CUST01302,Email,2023-09-20,2023-09,1,1,0,0,34.16,-100.0,Premium
CAMP0009803,CUST01302,SMS,2023-10-21,2023-10,0,0,0,0,46.02,-100.0,Premium
CAMP0009804,CUST01303,Push Notification,2023-11-22,2023-11,0,0,0,0,29.14,-100.0,Mid-Range
CAMP0009805,CUST01303,SMS,2023-08-16,2023-08,1,0,0,0,38.19,-100.0,Mid-Range
CAMP0009806,CUST01303,Push Notification,2023-08-15,2023-08,0,0,0,0,28.35,-100.0,Mid-Range
CAMP0009807,CUST01303,Influencer,2023-12-19,2023-12,1,0,0,0,783.41,-100.0,Mid-Range
CAMP0009808,CUST01303,Email,2024-02-20,2024-02,1,0,0,0,32.08,-100.0,Mid-Range
CAMP0009809,CUST01303,Influencer,2023-08-10,2023-08,0,0,0,0,1543.49,-100.0,Mid-Range
CAMP0009810,CUST01303,Email,2023-12-14,2023-12,0,0,0,0,29.7,-100.0,Mid-Range
CAMP0009811,CUST01303,Display Ad,2023-12-18,2023-12,0,0,0,0,1034.22,-100.0,Mid-Range
CAMP0009812,CUST01303,Influencer,2024-03-22,2024-03,1,1,0,0,600.71,-100.0,Mid-Range
CAMP0009813,CUST01304,SMS,2023-07-29,2023-07,0,0,0,0,61.94,-100.0,Budget
CAMP0009814,CUST01304,Influencer,2023-09-23,2023-09,0,0,0,0,733.87,-100.0,Budget
CAMP0009815,CUST01304,Paid Social,2022-11-23,2022-11,1,0,0,0,2450.53,-100.0,Budget
CAMP0009816,CUST01304,Influencer,2022-06-14,2022-06,0,0,0,0,1265.38,-100.0,Budget
CAMP0009817,CUST01304,SMS,2022-05-13,2022-05,0,0,0,0,105.26,-100.0,Budget
CAMP0009818,CUST01304,Influencer,2022-05-14,2022-05,0,0,0,0,565.36,-100.0,Budget
CAMP0009819,CUST01304,Email,2023-11-09,2023-11,0,0,0,0,51.06,-100.0,Budget
CAMP0009820,CUST01304,Email,2023-04-10,2023-04,0,0,0,0,23.27,-100.0,Budget
CAMP0009821,CUST01304,Email,2022-07-21,2022-07,0,0,0,0,47.25,-100.0,Budget
CAMP0009822,CUST01304,Display Ad,2023-02-26,2023-02,0,0,0,0,1009.53,-100.0,Budget
CAMP0009823,CUST01304,Email,2023-09-10,2023-09,1,0,0,0,19.48,-100.0,Budget
CAMP0009824,CUST01305,Paid Social,2023-01-04,2023-01,0,0,0,0,2154.02,-100.0,Mid-Range
CAMP0009825,CUST01305,Email,2023-06-11,2023-06,0,0,0,0,32.88,-100.0,Mid-Range
CAMP0009826,CUST01305,Display Ad,2023-04-25,2023-04,0,0,0,0,499.2,-100.0,Mid-Range
CAMP0009827,CUST01305,Influencer,2023-12-04,2023-12,0,0,0,0,799.48,-100.0,Mid-Range
CAMP0009828,CUST01305,Paid Social,2023-06-26,2023-06,0,0,0,0,779.82,-100.0,Mid-Range
CAMP0009829,CUST01305,Email,2023-01-08,2023-01,0,0,0,0,31.29,-100.0,Mid-Range
CAMP0009830,CUST01305,Paid Social,2022-11-21,2022-11,0,0,0,0,1588.4,-100.0,Mid-Range
CAMP0009831,CUST01305,Paid Social,2022-11-19,2022-11,1,1,1,87.42,2365.82,-96.3,Mid-Range
CAMP0009832,CUST01305,Paid Social,2023-11-30,2023-11,0,0,0,0,1704.57,-100.0,Mid-Range
CAMP0009833,CUST01305,Paid Social,2024-03-15,2024-03,0,0,0,0,1311.11,-100.0,Mid-Range
CAMP0009834,CUST01306,Paid Social,2023-08-06,2023-08,1,1,1,107.17,2177.12,-95.1,Mid-Range
CAMP0009835,CUST01306,SMS,2022-12-16,2022-12,0,0,0,0,39.63,-100.0,Mid-Range
CAMP0009836,CUST01306,Paid Social,2024-02-29,2024-02,0,0,0,0,1262.4,-100.0,Mid-Range
CAMP0009837,CUST01306,Paid Social,2023-12-02,2023-12,0,0,0,0,897.48,-100.0,Mid-Range
CAMP0009838,CUST01306,Display Ad,2024-02-02,2024-02,0,0,0,0,775.82,-100.0,Mid-Range
CAMP0009839,CUST01306,Email,2023-07-17,2023-07,1,0,0,0,47.26,-100.0,Mid-Range
CAMP0009840,CUST01306,Influencer,2023-01-22,2023-01,0,0,0,0,949.77,-100.0,Mid-Range
CAMP0009841,CUST01306,Paid Social,2023-04-27,2023-04,1,0,0,0,2076.44,-100.0,Mid-Range
CAMP0009842,CUST01306,Push Notification,2023-01-23,2023-01,0,0,0,0,18.67,-100.0,Mid-Range
CAMP0009843,CUST01307,Email,2023-02-23,2023-02,0,0,0,0,51.12,-100.0,Mid-Range
CAMP0009844,CUST01307,Influencer,2022-12-08,2022-12,0,0,0,0,787.72,-100.0,Mid-Range
CAMP0009845,CUST01307,Influencer,2024-02-23,2024-02,0,0,0,0,1533.2,-100.0,Mid-Range
CAMP0009846,CUST01307,SMS,2022-10-01,2022-10,0,0,0,0,39.87,-100.0,Mid-Range
CAMP0009847,CUST01307,Email,2022-12-08,2022-12,0,0,0,0,25.08,-100.0,Mid-Range
CAMP0009848,CUST01307,Paid Social,2022-07-31,2022-07,0,0,0,0,1922.6,-100.0,Mid-Range
CAMP0009849,CUST01308,Push Notification,2023-12-29,2023-12,0,0,0,0,10.15,-100.0,Mid-Range
CAMP0009850,CUST01308,Email,2024-02-04,2024-02,1,0,0,0,59.18,-100.0,Mid-Range
CAMP0009851,CUST01308,Paid Social,2023-09-09,2023-09,0,0,0,0,2023.67,-100.0,Mid-Range
CAMP0009852,CUST01309,Email,2023-08-27,2023-08,1,0,0,0,30.75,-100.0,Premium
CAMP0009853,CUST01309,Email,2023-08-10,2023-08,0,0,0,0,21.39,-100.0,Premium
CAMP0009854,CUST01309,Email,2023-07-31,2023-07,0,0,0,0,53.5,-100.0,Premium
CAMP0009855,CUST01310,SMS,2023-02-08,2023-02,0,0,0,0,42.79,-100.0,Budget
CAMP0009856,CUST01310,Paid Social,2024-02-27,2024-02,0,0,0,0,1216.62,-100.0,Budget
CAMP0009857,CUST01310,Email,2023-05-14,2023-05,1,0,0,0,44.79,-100.0,Budget
CAMP0009858,CUST01310,Paid Social,2024-03-07,2024-03,0,0,0,0,1544.5,-100.0,Budget
CAMP0009859,CUST01310,Email,2023-12-09,2023-12,0,0,0,0,30.08,-100.0,Budget
CAMP0009860,CUST01310,Paid Social,2023-05-18,2023-05,0,0,0,0,2149.74,-100.0,Budget
CAMP0009861,CUST01310,Email,2023-08-12,2023-08,0,0,0,0,56.54,-100.0,Budget
CAMP0009862,CUST01310,Paid Social,2023-07-25,2023-07,0,0,0,0,1258.05,-100.0,Budget
CAMP0009863,CUST01310,Email,2023-05-29,2023-05,1,0,0,0,34.18,-100.0,Budget
CAMP0009864,CUST01310,Influencer,2024-02-16,2024-02,0,0,0,0,479.26,-100.0,Budget
CAMP0009865,CUST01310,Influencer,2024-03-09,2024-03,0,0,0,0,942.1,-100.0,Budget
CAMP0009866,CUST01310,Paid Social,2024-03-12,2024-03,0,0,0,0,1943.28,-100.0,Budget
CAMP0009867,CUST01311,Influencer,2024-02-04,2024-02,0,0,0,0,1503.17,-100.0,Premium
CAMP0009868,CUST01311,Push Notification,2023-07-12,2023-07,0,0,0,0,9.93,-100.0,Premium
CAMP0009869,CUST01311,Paid Social,2022-12-18,2022-12,0,0,0,0,1077.92,-100.0,Premium
CAMP0009870,CUST01311,Influencer,2024-01-02,2024-01,0,0,0,0,1338.22,-100.0,Premium
CAMP0009871,CUST01311,Display Ad,2023-12-25,2023-12,0,0,0,0,1049.41,-100.0,Premium
CAMP0009872,CUST01311,Email,2022-08-11,2022-08,0,0,0,0,59.31,-100.0,Premium
CAMP0009873,CUST01311,Email,2022-11-18,2022-11,0,0,0,0,50.64,-100.0,Premium
CAMP0009874,CUST01311,Influencer,2023-03-09,2023-03,0,0,0,0,537.91,-100.0,Premium
CAMP0009875,CUST01311,Display Ad,2023-10-25,2023-10,0,0,0,0,846.6,-100.0,Premium
CAMP0009876,CUST01311,Push Notification,2024-02-22,2024-02,0,0,0,0,25.67,-100.0,Premium
CAMP0009877,CUST01311,Influencer,2024-01-07,2024-01,1,0,0,0,1071.46,-100.0,Premium
CAMP0009878,CUST01312,Email,2022-12-30,2022-12,1,0,0,0,44.0,-100.0,Mid-Range
CAMP0009879,CUST01312,Influencer,2023-10-26,2023-10,1,0,0,0,1295.43,-100.0,Mid-Range
CAMP0009880,CUST01312,Display Ad,2023-06-06,2023-06,0,0,0,0,320.61,-100.0,Mid-Range
CAMP0009881,CUST01312,SMS,2023-06-16,2023-06,1,0,0,0,47.34,-100.0,Mid-Range
CAMP0009882,CUST01312,SMS,2023-09-12,2023-09,0,0,0,0,118.04,-100.0,Mid-Range
CAMP0009883,CUST01313,Paid Social,2024-02-29,2024-02,0,0,0,0,897.07,-100.0,Budget
CAMP0009884,CUST01313,Email,2024-01-16,2024-01,0,0,0,0,51.27,-100.0,Budget
CAMP0009885,CUST01313,Paid Social,2023-07-24,2023-07,0,0,0,0,1199.94,-100.0,Budget
CAMP0009886,CUST01313,Display Ad,2023-10-14,2023-10,0,0,0,0,386.39,-100.0,Budget
CAMP0009887,CUST01313,Paid Social,2023-05-19,2023-05,0,0,0,0,1767.13,-100.0,Budget
CAMP0009888,CUST01313,SMS,2023-10-25,2023-10,1,1,0,0,73.85,-100.0,Budget
CAMP0009889,CUST01313,SMS,2023-07-01,2023-07,0,0,0,0,91.57,-100.0,Budget
CAMP0009890,CUST01313,Email,2023-09-21,2023-09,0,0,0,0,36.63,-100.0,Budget
CAMP0009891,CUST01314,Email,2022-10-27,2022-10,0,0,0,0,22.55,-100.0,Budget
CAMP0009892,CUST01314,Email,2023-03-02,2023-03,0,0,0,0,29.24,-100.0,Budget
CAMP0009893,CUST01314,Email,2022-11-26,2022-11,0,0,0,0,30.86,-100.0,Budget
CAMP0009894,CUST01314,Email,2023-12-26,2023-12,0,0,0,0,18.6,-100.0,Budget
CAMP0009895,CUST01314,Email,2023-06-30,2023-06,1,0,0,0,59.28,-100.0,Budget
CAMP0009896,CUST01314,Email,2023-06-01,2023-06,0,0,0,0,44.56,-100.0,Budget
CAMP0009897,CUST01314,Push Notification,2024-03-29,2024-03,0,0,0,0,13.47,-100.0,Budget
CAMP0009898,CUST01314,SMS,2022-09-30,2022-09,1,0,0,0,33.23,-100.0,Budget
CAMP0009899,CUST01314,SMS,2023-08-05,2023-08,0,0,0,0,95.61,-100.0,Budget
CAMP0009900,CUST01314,Push Notification,2023-05-10,2023-05,0,0,0,0,9.48,-100.0,Budget
CAMP0009901,CUST01314,Paid Social,2022-12-28,2022-12,0,0,0,0,711.2,-100.0,Budget
CAMP0009902,CUST01315,Paid Social,2022-10-17,2022-10,0,0,0,0,1234.23,-100.0,Budget
CAMP0009903,CUST01315,Paid Social,2023-11-03,2023-11,0,0,0,0,1185.62,-100.0,Budget
CAMP0009904,CUST01315,SMS,2023-02-09,2023-02,0,0,0,0,83.0,-100.0,Budget
CAMP0009905,CUST01315,Email,2023-12-14,2023-12,0,0,0,0,32.81,-100.0,Budget
CAMP0009906,CUST01316,SMS,2023-11-19,2023-11,0,0,0,0,62.98,-100.0,Budget
CAMP0009907,CUST01316,Email,2024-03-29,2024-03,1,1,0,0,59.57,-100.0,Budget
CAMP0009908,CUST01316,Paid Social,2023-12-01,2023-12,0,0,0,0,1455.41,-100.0,Budget
CAMP0009909,CUST01316,Email,2023-10-17,2023-10,0,0,0,0,55.7,-100.0,Budget
CAMP0009910,CUST01316,Paid Social,2023-10-16,2023-10,0,0,0,0,862.06,-100.0,Budget
CAMP0009911,CUST01316,Display Ad,2023-08-13,2023-08,0,0,0,0,714.67,-100.0,Budget
CAMP0009912,CUST01316,Influencer,2023-05-06,2023-05,0,0,0,0,524.84,-100.0,Budget
CAMP0009913,CUST01316,Paid Social,2024-02-17,2024-02,0,0,0,0,1053.56,-100.0,Budget
CAMP0009914,CUST01316,Influencer,2023-09-01,2023-09,0,0,0,0,1570.53,-100.0,Budget
CAMP0009915,CUST01316,SMS,2024-03-13,2024-03,1,1,1,153.33,32.52,371.5,Budget
CAMP0009916,CUST01316,Influencer,2023-11-19,2023-11,0,0,0,0,1451.94,-100.0,Budget
CAMP0009917,CUST01317,Display Ad,2023-04-08,2023-04,0,0,0,0,804.68,-100.0,Mid-Range
CAMP0009918,CUST01317,Push Notification,2022-07-07,2022-07,0,0,0,0,16.94,-100.0,Mid-Range
CAMP0009919,CUST01317,Paid Social,2022-11-09,2022-11,0,0,0,0,1147.83,-100.0,Mid-Range
CAMP0009920,CUST01317,Push Notification,2023-10-02,2023-10,0,0,0,0,24.94,-100.0,Mid-Range
CAMP0009921,CUST01317,Paid Social,2024-03-14,2024-03,0,0,0,0,1630.26,-100.0,Mid-Range
CAMP0009922,CUST01317,SMS,2022-06-15,2022-06,0,0,0,0,91.51,-100.0,Mid-Range
CAMP0009923,CUST01317,Paid Social,2023-03-30,2023-03,0,0,0,0,2100.52,-100.0,Mid-Range
CAMP0009924,CUST01317,Paid Social,2022-06-15,2022-06,0,0,0,0,2042.66,-100.0,Mid-Range
CAMP0009925,CUST01318,Paid Social,2023-08-20,2023-08,0,0,0,0,1422.24,-100.0,Budget
CAMP0009926,CUST01318,Paid Social,2023-12-03,2023-12,0,0,0,0,1288.45,-100.0,Budget
CAMP0009927,CUST01318,Push Notification,2022-05-28,2022-05,0,0,0,0,17.36,-100.0,Budget
CAMP0009928,CUST01318,Influencer,2023-08-09,2023-08,0,0,0,0,1457.38,-100.0,Budget
CAMP0009929,CUST01318,Influencer,2023-07-31,2023-07,0,0,0,0,1391.24,-100.0,Budget
CAMP0009930,CUST01318,Display Ad,2023-04-08,2023-04,0,0,0,0,787.15,-100.0,Budget
CAMP0009931,CUST01318,Paid Social,2023-03-31,2023-03,1,1,0,0,1948.45,-100.0,Budget
CAMP0009932,CUST01318,Paid Social,2024-01-09,2024-01,0,0,0,0,1062.13,-100.0,Budget
CAMP0009933,CUST01318,Email,2023-01-13,2023-01,0,0,0,0,37.33,-100.0,Budget
CAMP0009934,CUST01319,Paid Social,2024-02-09,2024-02,0,0,0,0,1654.31,-100.0,Luxury
CAMP0009935,CUST01319,Paid Social,2023-03-12,2023-03,0,0,0,0,1027.14,-100.0,Luxury
CAMP0009936,CUST01319,Paid Social,2024-02-09,2024-02,0,0,0,0,2289.42,-100.0,Luxury
CAMP0009937,CUST01319,Email,2022-07-28,2022-07,1,1,1,78.66,57.08,37.8,Luxury
CAMP0009938,CUST01319,Email,2022-08-29,2022-08,0,0,0,0,34.23,-100.0,Luxury
CAMP0009939,CUST01319,Email,2023-10-31,2023-10,0,0,0,0,24.13,-100.0,Luxury
CAMP0009940,CUST01319,Email,2023-12-26,2023-12,0,0,0,0,42.27,-100.0,Luxury
CAMP0009941,CUST01320,Email,2022-05-20,2022-05,0,0,0,0,59.2,-100.0,Budget
CAMP0009942,CUST01320,SMS,2023-08-22,2023-08,0,0,0,0,42.03,-100.0,Budget
CAMP0009943,CUST01320,Paid Social,2022-11-07,2022-11,0,0,0,0,823.62,-100.0,Budget
