order_id,customer_id,product_id,category,order_date,order_month,quantity,unit_price,discount_pct,order_value,gross_margin,is_returned,net_revenue,net_margin,acquisition_channel,device
ORD0007567,CUST01337,PROD0086,Clothing,2023-07-01,2023-07,1,82.15,0.15,69.83,39.8,0,69.83,39.8,Email,Desktop
ORD0007568,CUST01337,PROD0089,Sports,2024-03-18,2024-03,3,40.38,0,121.14,39.98,0,121.14,39.98,Email,Desktop
ORD0007569,CUST01337,PROD0157,Sports,2023-01-29,2023-01,1,101.12,0.1,91.01,38.22,1,0.0,0.0,Email,Desktop
ORD0007570,CUST01338,PROD0160,Accessories,2023-07-14,2023-07,3,31.12,0,93.36,52.28,0,93.36,52.28,Referral,Tablet
ORD0007571,CUST01338,PROD0123,Clothing,2023-06-12,2023-06,2,40.48,0.1,72.86,18.94,0,72.86,18.94,Referral,Tablet
ORD0007572,CUST01339,PROD0067,Clothing,2023-11-17,2023-11,3,47.62,0,142.86,45.72,0,142.86,45.72,Organic Search,Desktop
ORD0007573,CUST01339,PROD0140,Home & Living,2023-04-16,2023-04,2,34.26,0,68.52,37.69,0,68.52,37.69,Organic Search,Desktop
ORD0007574,CUST01339,PROD0170,Beauty,2023-09-11,2023-09,3,69.97,0,209.91,134.34,0,209.91,134.34,Organic Search,Desktop
ORD0007575,CUST01340,PROD0092,Beauty,2024-01-03,2024-01,1,19.38,0.2,15.5,4.96,1,0.0,0.0,Email,Desktop
ORD0007576,CUST01340,PROD0182,Accessories,2023-06-26,2023-06,2,22.63,0.1,40.73,15.48,1,0.0,0.0,Email,Desktop
ORD0007577,CUST01340,PROD0103,Accessories,2023-11-20,2023-11,2,84.89,0.15,144.31,64.94,1,0.0,0.0,Email,Desktop
ORD0007578,CUST01340,PROD0074,Beauty,2024-03-05,2024-03,2,52.12,0.1,93.82,24.39,0,93.82,24.39,Email,Desktop
ORD0007579,CUST01340,PROD0064,Footwear,2023-09-28,2023-09,2,190.18,0,380.36,148.34,0,380.36,148.34,Email,Desktop
ORD0007580,CUST01340,PROD0026,Footwear,2024-02-17,2024-02,3,66.28,0.2,159.07,41.36,1,0.0,0.0,Email,Desktop
ORD0007581,CUST01341,PROD0051,Footwear,2023-09-03,2023-09,2,119.28,0,238.56,135.98,0,238.56,135.98,Referral,Mobile
ORD0007582,CUST01341,PROD0135,Beauty,2024-03-25,2024-03,2,31.76,0.1,57.17,35.45,0,57.17,35.45,Referral,Mobile
ORD0007583,CUST01341,PROD0127,Accessories,2022-04-26,2022-04,2,49.21,0,98.42,30.51,0,98.42,30.51,Referral,Mobile
ORD0007584,CUST01341,PROD0034,Clothing,2022-01-13,2022-01,2,108.12,0.1,194.62,77.85,1,0.0,0.0,Referral,Mobile
ORD0007585,CUST01341,PROD0190,Beauty,2022-11-16,2022-11,3,23.73,0,71.19,31.32,0,71.19,31.32,Referral,Mobile
ORD0007586,CUST01342,PROD0132,Home & Living,2022-05-17,2022-05,1,31.95,0,31.95,18.53,0,31.95,18.53,Organic Search,Mobile
ORD0007587,CUST01342,PROD0119,Beauty,2023-10-01,2023-10,3,20.14,0,60.42,21.75,0,60.42,21.75,Organic Search,Mobile
ORD0007588,CUST01342,PROD0054,Sports,2022-11-11,2022-11,2,142.4,0,284.8,142.4,1,0.0,0.0,Organic Search,Mobile
ORD0007589,CUST01342,PROD0167,Footwear,2022-07-29,2022-07,2,62.12,0,124.24,36.03,0,124.24,36.03,Organic Search,Mobile
ORD0007590,CUST01342,PROD0103,Accessories,2024-01-12,2024-01,1,84.89,0,84.89,38.2,0,84.89,38.2,Organic Search,Mobile
ORD0007591,CUST01342,PROD0145,Clothing,2024-03-19,2024-03,3,70.32,0,210.96,126.58,0,210.96,126.58,Organic Search,Mobile
ORD0007592,CUST01342,PROD0007,Beauty,2023-10-10,2023-10,3,25.48,0,76.44,25.23,0,76.44,25.23,Organic Search,Mobile
ORD0007593,CUST01342,PROD0172,Beauty,2022-07-03,2022-07,1,19.11,0,19.11,8.22,0,19.11,8.22,Organic Search,Mobile
ORD0007594,CUST01343,PROD0185,Footwear,2024-03-22,2024-03,2,196.58,0,393.16,200.51,0,393.16,200.51,Email,Desktop
ORD0007595,CUST01343,PROD0096,Sports,2023-08-20,2023-08,3,59.98,0,179.94,115.16,0,179.94,115.16,Email,Desktop
ORD0007596,CUST01343,PROD0163,Beauty,2023-07-04,2023-07,2,20.18,0.15,34.31,16.47,0,34.31,16.47,Email,Desktop
ORD0007597,CUST01343,PROD0071,Beauty,2024-01-14,2024-01,3,65.25,0,195.75,119.41,0,195.75,119.41,Email,Desktop
ORD0007598,CUST01343,PROD0159,Beauty,2023-03-05,2023-03,3,20.79,0,62.37,19.33,0,62.37,19.33,Email,Desktop
ORD0007599,CUST01343,PROD0001,Accessories,2023-04-25,2023-04,1,40.31,0,40.31,14.11,1,0.0,0.0,Email,Desktop
ORD0007600,CUST01344,PROD0080,Sports,2023-08-24,2023-08,3,42.1,0,126.3,63.15,0,126.3,63.15,Paid Social,Desktop
ORD0007601,CUST01345,PROD0006,Accessories,2023-12-09,2023-12,3,25.71,0,77.13,36.25,0,77.13,36.25,Paid Social,Desktop
ORD0007602,CUST01345,PROD0017,Home & Living,2024-03-02,2024-03,2,31.84,0.1,57.31,22.35,0,57.31,22.35,Paid Social,Desktop
ORD0007603,CUST01345,PROD0053,Footwear,2022-09-11,2022-09,2,46.14,0.1,83.05,46.51,0,83.05,46.51,Paid Social,Desktop
ORD0007604,CUST01345,PROD0150,Beauty,2023-12-09,2023-12,2,24.66,0.05,46.85,22.96,1,0.0,0.0,Paid Social,Desktop
ORD0007605,CUST01345,PROD0108,Accessories,2023-10-10,2023-10,2,82.14,0.05,156.07,46.82,0,156.07,46.82,Paid Social,Desktop
ORD0007606,CUST01346,PROD0092,Beauty,2023-05-29,2023-05,2,19.38,0,38.76,12.4,0,38.76,12.4,Organic Search,Desktop
ORD0007607,CUST01346,PROD0085,Accessories,2023-05-08,2023-05,1,53.78,0,53.78,25.81,0,53.78,25.81,Organic Search,Desktop
ORD0007608,CUST01346,PROD0198,Sports,2024-01-02,2024-01,2,59.63,0,119.26,50.09,0,119.26,50.09,Organic Search,Desktop
ORD0007609,CUST01346,PROD0174,Clothing,2024-03-03,2024-03,1,69.83,0,69.83,18.16,0,69.83,18.16,Organic Search,Desktop
ORD0007610,CUST01346,PROD0036,Home & Living,2024-03-05,2024-03,1,74.59,0,74.59,26.11,0,74.59,26.11,Organic Search,Desktop
ORD0007611,CUST01347,PROD0080,Sports,2023-09-24,2023-09,1,42.1,0.1,37.89,18.95,0,37.89,18.95,Paid Social,Mobile
ORD0007612,CUST01347,PROD0063,Accessories,2023-08-24,2023-08,2,72.45,0.05,137.66,46.8,0,137.66,46.8,Paid Social,Mobile
ORD0007613,CUST01348,PROD0156,Sports,2023-08-14,2023-08,3,96.17,0,288.51,167.34,0,288.51,167.34,Organic Search,Mobile
ORD0007614,CUST01348,PROD0047,Footwear,2023-12-06,2023-12,2,144.43,0,288.86,112.66,0,288.86,112.66,Organic Search,Mobile
ORD0007615,CUST01348,PROD0031,Footwear,2023-10-29,2023-10,2,42.93,0,85.86,37.78,0,85.86,37.78,Organic Search,Mobile
ORD0007616,CUST01348,PROD0110,Footwear,2023-03-27,2023-03,3,106.03,0,318.09,171.77,0,318.09,171.77,Organic Search,Mobile
ORD0007617,CUST01348,PROD0140,Home & Living,2023-10-15,2023-10,1,34.26,0,34.26,18.84,0,34.26,18.84,Organic Search,Mobile
ORD0007618,CUST01349,PROD0082,Beauty,2024-01-07,2024-01,1,20.0,0,20.0,13.0,0,20.0,13.0,Referral,Desktop
ORD0007619,CUST01349,PROD0078,Accessories,2023-07-11,2023-07,1,83.84,0,83.84,50.3,0,83.84,50.3,Referral,Desktop
ORD0007620,CUST01349,PROD0017,Home & Living,2023-11-17,2023-11,1,31.84,0,31.84,12.42,0,31.84,12.42,Referral,Desktop
ORD0007621,CUST01349,PROD0065,Accessories,2023-10-17,2023-10,2,54.38,0.1,97.88,42.09,0,97.88,42.09,Referral,Desktop
ORD0007622,CUST01349,PROD0030,Beauty,2023-08-08,2023-08,1,30.52,0.1,27.47,9.89,0,27.47,9.89,Referral,Desktop
ORD0007623,CUST01349,PROD0093,Footwear,2023-10-03,2023-10,3,85.42,0.1,230.63,131.46,0,230.63,131.46,Referral,Desktop
ORD0007624,CUST01349,PROD0192,Sports,2023-11-17,2023-11,1,82.92,0,82.92,43.12,0,82.92,43.12,Referral,Desktop
ORD0007625,CUST01350,PROD0176,Home & Living,2024-01-17,2024-01,2,51.13,0.05,97.15,27.2,0,97.15,27.2,Paid Social,Mobile
ORD0007626,CUST01350,PROD0123,Clothing,2023-09-30,2023-09,3,40.48,0.1,109.3,28.42,0,109.3,28.42,Paid Social,Mobile
ORD0007627,CUST01351,PROD0011,Sports,2023-09-30,2023-09,1,85.35,0,85.35,23.9,0,85.35,23.9,Organic Search,Mobile
ORD0007628,CUST01351,PROD0162,Home & Living,2023-05-31,2023-05,1,81.32,0,81.32,35.78,0,81.32,35.78,Organic Search,Mobile
ORD0007629,CUST01351,PROD0063,Accessories,2023-12-28,2023-12,1,72.45,0,72.45,24.63,0,72.45,24.63,Organic Search,Mobile
ORD0007630,CUST01351,PROD0115,Accessories,2023-07-21,2023-07,3,74.34,0,223.02,129.35,0,223.02,129.35,Organic Search,Mobile
ORD0007631,CUST01351,PROD0185,Footwear,2024-02-02,2024-02,2,196.58,0,393.16,200.51,1,0.0,0.0,Organic Search,Mobile
ORD0007632,CUST01351,PROD0171,Clothing,2024-02-08,2024-02,3,49.46,0,148.38,37.09,0,148.38,37.09,Organic Search,Mobile
ORD0007633,CUST01351,PROD0178,Clothing,2024-02-16,2024-02,3,60.67,0,182.01,72.8,0,182.01,72.8,Organic Search,Mobile
ORD0007634,CUST01351,PROD0130,Home & Living,2024-01-26,2024-01,3,126.57,0,379.71,220.23,0,379.71,220.23,Organic Search,Mobile
ORD0007635,CUST01351,PROD0194,Accessories,2023-11-25,2023-11,3,80.84,0,242.52,123.69,0,242.52,123.69,Organic Search,Mobile
ORD0007636,CUST01351,PROD0109,Sports,2023-07-27,2023-07,2,60.91,0,121.82,37.76,0,121.82,37.76,Organic Search,Mobile
ORD0007637,CUST01352,PROD0040,Beauty,2024-03-06,2024-03,1,42.24,0,42.24,17.32,0,42.24,17.32,Email,Mobile
ORD0007638,CUST01352,PROD0069,Beauty,2024-01-09,2024-01,2,52.71,0.2,84.34,50.6,0,84.34,50.6,Email,Mobile
ORD0007639,CUST01352,PROD0190,Beauty,2024-02-25,2024-02,3,23.73,0,71.19,31.32,0,71.19,31.32,Email,Mobile
ORD0007640,CUST01352,PROD0157,Sports,2024-01-28,2024-01,1,101.12,0.1,91.01,38.22,0,91.01,38.22,Email,Mobile
ORD0007641,CUST01353,PROD0057,Beauty,2022-09-11,2022-09,1,25.42,0,25.42,12.2,0,25.42,12.2,Referral,Mobile
ORD0007642,CUST01353,PROD0177,Accessories,2023-09-19,2023-09,2,31.44,0,62.88,23.89,0,62.88,23.89,Referral,Mobile
ORD0007643,CUST01353,PROD0040,Beauty,2023-11-07,2023-11,3,42.24,0,126.72,51.96,0,126.72,51.96,Referral,Mobile
ORD0007644,CUST01353,PROD0102,Footwear,2022-09-26,2022-09,1,44.77,0.1,40.29,10.48,1,0.0,0.0,Referral,Mobile
ORD0007645,CUST01353,PROD0024,Beauty,2022-10-10,2022-10,1,20.35,0.1,18.32,7.51,0,18.32,7.51,Referral,Mobile
ORD0007646,CUST01354,PROD0060,Footwear,2023-08-19,2023-08,1,104.31,0.1,93.88,27.23,1,0.0,0.0,Email,Mobile
ORD0007647,CUST01354,PROD0013,Sports,2023-09-19,2023-09,3,147.02,0.1,396.95,154.81,0,396.95,154.81,Email,Mobile
ORD0007648,CUST01354,PROD0157,Sports,2023-11-14,2023-11,2,101.12,0.1,182.02,76.45,0,182.02,76.45,Email,Mobile
ORD0007649,CUST01354,PROD0128,Clothing,2023-12-25,2023-12,1,28.95,0,28.95,12.16,1,0.0,0.0,Email,Mobile
ORD0007650,CUST01355,PROD0157,Sports,2023-08-11,2023-08,1,101.12,0.1,91.01,38.22,1,0.0,0.0,Paid Social,Tablet
ORD0007651,CUST01355,PROD0143,Beauty,2023-01-21,2023-01,1,15.9,0.05,15.11,9.67,0,15.11,9.67,Paid Social,Tablet
ORD0007652,CUST01355,PROD0041,Beauty,2023-01-20,2023-01,3,68.34,0,205.02,123.01,0,205.02,123.01,Paid Social,Tablet
ORD0007653,CUST01355,PROD0157,Sports,2024-02-04,2024-02,2,101.12,0.1,182.02,76.45,0,182.02,76.45,Paid Social,Tablet
ORD0007654,CUST01355,PROD0018,Clothing,2023-02-08,2023-02,3,45.54,0,136.62,61.48,0,136.62,61.48,Paid Social,Tablet
ORD0007655,CUST01356,PROD0009,Sports,2023-09-30,2023-09,1,39.16,0,39.16,23.1,0,39.16,23.1,Direct,Tablet
ORD0007656,CUST01356,PROD0047,Footwear,2024-03-26,2024-03,1,144.43,0,144.43,56.33,0,144.43,56.33,Direct,Tablet
ORD0007657,CUST01356,PROD0119,Beauty,2023-06-08,2023-06,2,20.14,0,40.28,14.5,0,40.28,14.5,Direct,Tablet
ORD0007658,CUST01356,PROD0194,Accessories,2024-03-17,2024-03,1,80.84,0,80.84,41.23,1,0.0,0.0,Direct,Tablet
ORD0007659,CUST01357,PROD0138,Home & Living,2023-04-10,2023-04,3,126.57,0,379.71,170.87,0,379.71,170.87,Organic Search,Mobile
ORD0007660,CUST01357,PROD0140,Home & Living,2023-01-04,2023-01,3,34.26,0,102.78,56.53,1,0.0,0.0,Organic Search,Mobile
ORD0007661,CUST01358,PROD0115,Accessories,2023-12-05,2023-12,2,74.34,0.1,133.81,77.61,0,133.81,77.61,Referral,Mobile
ORD0007662,CUST01358,PROD0021,Beauty,2024-01-19,2024-01,3,65.25,0,195.75,121.36,1,0.0,0.0,Referral,Mobile
ORD0007663,CUST01358,PROD0127,Accessories,2023-07-13,2023-07,3,49.21,0.1,132.87,41.19,0,132.87,41.19,Referral,Mobile
ORD0007664,CUST01358,PROD0199,Sports,2023-12-22,2023-12,2,40.52,0,81.04,25.93,0,81.04,25.93,Referral,Mobile
ORD0007665,CUST01358,PROD0130,Home & Living,2023-10-18,2023-10,2,126.57,0,253.14,146.82,0,253.14,146.82,Referral,Mobile
ORD0007666,CUST01358,PROD0140,Home & Living,2023-06-25,2023-06,3,34.26,0,102.78,56.53,0,102.78,56.53,Referral,Mobile
ORD0007667,CUST01358,PROD0155,Beauty,2023-04-30,2023-04,1,35.29,0.1,31.76,13.02,0,31.76,13.02,Referral,Mobile
ORD0007668,CUST01358,PROD0028,Sports,2023-08-18,2023-08,3,115.45,0,346.35,169.71,0,346.35,169.71,Referral,Mobile
ORD0007669,CUST01358,PROD0130,Home & Living,2022-11-09,2022-11,3,126.57,0,379.71,220.23,0,379.71,220.23,Referral,Mobile
ORD0007670,CUST01358,PROD0186,Home & Living,2023-04-12,2023-04,1,126.59,0,126.59,36.71,0,126.59,36.71,Referral,Mobile
ORD0007671,CUST01358,PROD0187,Clothing,2023-04-17,2023-04,1,104.59,0.1,94.13,41.42,1,0.0,0.0,Referral,Mobile
ORD0007672,CUST01358,PROD0041,Beauty,2023-11-23,2023-11,2,68.34,0.1,123.01,73.81,0,123.01,73.81,Referral,Mobile
ORD0007673,CUST01359,PROD0001,Accessories,2024-02-02,2024-02,2,40.31,0.1,72.56,25.4,0,72.56,25.4,Paid Social,Desktop
ORD0007674,CUST01359,PROD0036,Home & Living,2022-10-31,2022-10,3,74.59,0,223.77,78.32,1,0.0,0.0,Paid Social,Desktop
ORD0007675,CUST01359,PROD0090,Home & Living,2024-03-24,2024-03,1,99.94,0,99.94,62.96,0,99.94,62.96,Paid Social,Desktop
ORD0007676,CUST01359,PROD0073,Sports,2023-09-04,2023-09,2,66.61,0.05,126.56,45.56,0,126.56,45.56,Paid Social,Desktop
ORD0007677,CUST01360,PROD0182,Accessories,2024-02-09,2024-02,1,22.63,0,22.63,8.6,0,22.63,8.6,Organic Search,Mobile
ORD0007678,CUST01360,PROD0158,Home & Living,2024-02-08,2024-02,1,50.83,0,50.83,23.89,0,50.83,23.89,Organic Search,Mobile
ORD0007679,CUST01360,PROD0100,Clothing,2023-01-16,2023-01,1,80.73,0,80.73,36.33,0,80.73,36.33,Organic Search,Mobile
ORD0007680,CUST01360,PROD0139,Home & Living,2023-12-20,2023-12,3,121.16,0,363.48,218.09,0,363.48,218.09,Organic Search,Mobile
ORD0007681,CUST01360,PROD0103,Accessories,2023-06-04,2023-06,3,84.89,0,254.67,114.6,0,254.67,114.6,Organic Search,Mobile
ORD0007682,CUST01360,PROD0094,Home & Living,2022-09-18,2022-09,3,56.47,0,169.41,106.73,1,0.0,0.0,Organic Search,Mobile
ORD0007683,CUST01360,PROD0185,Footwear,2022-11-12,2022-11,2,196.58,0,393.16,200.51,0,393.16,200.51,Organic Search,Mobile
ORD0007684,CUST01361,PROD0038,Accessories,2023-12-09,2023-12,3,85.41,0,256.23,140.93,0,256.23,140.93,Influencer,Mobile
ORD0007685,CUST01361,PROD0160,Accessories,2023-08-15,2023-08,2,31.12,0,62.24,34.85,0,62.24,34.85,Influencer,Mobile
ORD0007686,CUST01361,PROD0144,Beauty,2023-08-31,2023-08,2,34.94,0,69.88,38.43,0,69.88,38.43,Influencer,Mobile
ORD0007687,CUST01361,PROD0088,Accessories,2023-09-05,2023-09,2,42.05,0,84.1,31.12,0,84.1,31.12,Influencer,Mobile
ORD0007688,CUST01361,PROD0167,Footwear,2023-10-16,2023-10,2,62.12,0,124.24,36.03,0,124.24,36.03,Influencer,Mobile
ORD0007689,CUST01361,PROD0011,Sports,2023-11-18,2023-11,3,85.35,0,256.05,71.69,1,0.0,0.0,Influencer,Mobile
ORD0007690,CUST01361,PROD0026,Footwear,2024-03-02,2024-03,2,66.28,0,132.56,34.47,0,132.56,34.47,Influencer,Mobile
ORD0007691,CUST01361,PROD0091,Beauty,2024-03-21,2024-03,2,39.11,0,78.22,31.29,0,78.22,31.29,Influencer,Mobile
ORD0007692,CUST01361,PROD0180,Sports,2023-09-07,2023-09,3,57.83,0,173.49,97.15,0,173.49,97.15,Influencer,Mobile
ORD0007693,CUST01361,PROD0035,Beauty,2024-03-17,2024-03,1,43.82,0,43.82,25.42,0,43.82,25.42,Influencer,Mobile
ORD0007694,CUST01362,PROD0105,Sports,2023-11-26,2023-11,3,41.5,0,124.5,78.44,0,124.5,78.44,Direct,Desktop
ORD0007695,CUST01362,PROD0086,Clothing,2024-01-16,2024-01,1,82.15,0,82.15,46.83,0,82.15,46.83,Direct,Desktop
ORD0007696,CUST01362,PROD0172,Beauty,2023-11-12,2023-11,2,19.11,0,38.22,16.43,0,38.22,16.43,Direct,Desktop
ORD0007697,CUST01362,PROD0032,Home & Living,2023-07-05,2023-07,1,43.05,0,43.05,12.48,0,43.05,12.48,Direct,Desktop
ORD0007698,CUST01362,PROD0199,Sports,2024-01-07,2024-01,2,40.52,0,81.04,25.93,0,81.04,25.93,Direct,Desktop
ORD0007699,CUST01362,PROD0005,Footwear,2024-01-28,2024-01,1,121.17,0,121.17,70.28,0,121.17,70.28,Direct,Desktop
ORD0007700,CUST01363,PROD0009,Sports,2024-03-27,2024-03,3,39.16,0,117.48,69.31,1,0.0,0.0,Email,Mobile
ORD0007701,CUST01363,PROD0159,Beauty,2023-05-22,2023-05,2,20.79,0,41.58,12.89,1,0.0,0.0,Email,Mobile
ORD0007702,CUST01363,PROD0089,Sports,2024-01-05,2024-01,1,40.38,0,40.38,13.33,1,0.0,0.0,Email,Mobile
ORD0007703,CUST01363,PROD0085,Accessories,2023-06-16,2023-06,3,53.78,0.15,137.14,65.83,1,0.0,0.0,Email,Mobile
ORD0007704,CUST01363,PROD0031,Footwear,2024-03-29,2024-03,3,42.93,0.1,115.91,51.0,0,115.91,51.0,Email,Mobile
ORD0007705,CUST01364,PROD0065,Accessories,2022-07-20,2022-07,3,54.38,0,163.14,70.15,0,163.14,70.15,Referral,Mobile
ORD0007706,CUST01364,PROD0041,Beauty,2022-09-17,2022-09,3,68.34,0,205.02,123.01,0,205.02,123.01,Referral,Mobile
ORD0007707,CUST01364,PROD0131,Beauty,2022-10-07,2022-10,3,36.76,0,110.28,38.6,0,110.28,38.6,Referral,Mobile
ORD0007708,CUST01364,PROD0138,Home & Living,2024-03-10,2024-03,2,126.57,0.1,227.83,102.52,0,227.83,102.52,Referral,Mobile
ORD0007709,CUST01364,PROD0051,Footwear,2023-02-01,2023-02,2,119.28,0.1,214.7,122.38,0,214.7,122.38,Referral,Mobile
ORD0007710,CUST01364,PROD0128,Clothing,2023-07-30,2023-07,1,28.95,0,28.95,12.16,0,28.95,12.16,Referral,Mobile
ORD0007711,CUST01364,PROD0193,Sports,2023-08-23,2023-08,2,95.75,0.1,172.35,55.15,0,172.35,55.15,Referral,Mobile
ORD0007712,CUST01365,PROD0064,Footwear,2023-10-23,2023-10,2,190.18,0,380.36,148.34,0,380.36,148.34,Referral,Mobile
ORD0007713,CUST01365,PROD0120,Home & Living,2023-11-02,2023-11,3,118.52,0.1,320.0,99.2,0,320.0,99.2,Referral,Mobile
ORD0007714,CUST01365,PROD0092,Beauty,2023-10-26,2023-10,3,19.38,0,58.14,18.6,0,58.14,18.6,Referral,Mobile
ORD0007715,CUST01365,PROD0001,Accessories,2024-01-14,2024-01,2,40.31,0,80.62,28.22,0,80.62,28.22,Referral,Mobile
ORD0007716,CUST01365,PROD0012,Sports,2023-12-08,2023-12,3,146.79,0.1,396.33,142.68,0,396.33,142.68,Referral,Mobile
ORD0007717,CUST01365,PROD0175,Footwear,2023-10-28,2023-10,3,69.53,0.1,187.73,56.32,0,187.73,56.32,Referral,Mobile
ORD0007718,CUST01365,PROD0090,Home & Living,2023-12-12,2023-12,3,99.94,0,299.82,188.89,0,299.82,188.89,Referral,Mobile
ORD0007719,CUST01365,PROD0090,Home & Living,2024-01-05,2024-01,1,99.94,0,99.94,62.96,0,99.94,62.96,Referral,Mobile
ORD0007720,CUST01365,PROD0005,Footwear,2024-02-22,2024-02,2,121.17,0.1,218.11,126.5,0,218.11,126.5,Referral,Mobile
ORD0007721,CUST01366,PROD0118,Clothing,2024-03-22,2024-03,1,33.04,0.1,29.74,14.28,0,29.74,14.28,Referral,Mobile
ORD0007722,CUST01366,PROD0116,Footwear,2022-06-07,2022-06,2,141.52,0.1,254.74,112.09,0,254.74,112.09,Referral,Mobile
ORD0007723,CUST01366,PROD0076,Clothing,2022-05-15,2022-05,2,54.02,0,108.04,33.49,0,108.04,33.49,Referral,Mobile
ORD0007724,CUST01367,PROD0071,Beauty,2022-08-24,2022-08,2,65.25,0.1,117.45,71.64,0,117.45,71.64,Referral,Desktop
ORD0007725,CUST01367,PROD0061,Home & Living,2022-12-04,2022-12,2,136.85,0,273.7,101.27,0,273.7,101.27,Referral,Desktop
ORD0007726,CUST01367,PROD0033,Sports,2022-08-07,2022-08,2,54.48,0,108.96,30.51,0,108.96,30.51,Referral,Desktop
ORD0007727,CUST01367,PROD0195,Accessories,2022-02-12,2022-02,3,33.68,0,101.04,61.63,0,101.04,61.63,Referral,Desktop
ORD0007728,CUST01367,PROD0071,Beauty,2022-04-13,2022-04,3,65.25,0,195.75,119.41,0,195.75,119.41,Referral,Desktop
ORD0007729,CUST01367,PROD0172,Beauty,2023-04-26,2023-04,2,19.11,0,38.22,16.43,0,38.22,16.43,Referral,Desktop
ORD0007730,CUST01367,PROD0089,Sports,2023-09-09,2023-09,2,40.38,0.1,72.68,23.98,1,0.0,0.0,Referral,Desktop
ORD0007731,CUST01367,PROD0042,Home & Living,2023-06-25,2023-06,1,61.51,0,61.51,17.22,0,61.51,17.22,Referral,Desktop
ORD0007732,CUST01367,PROD0111,Clothing,2022-10-21,2022-10,1,72.51,0,72.51,44.23,0,72.51,44.23,Referral,Desktop
ORD0007733,CUST01367,PROD0031,Footwear,2024-03-04,2024-03,3,42.93,0.1,115.91,51.0,0,115.91,51.0,Referral,Desktop
ORD0007734,CUST01367,PROD0072,Sports,2023-05-12,2023-05,3,81.55,0,244.65,134.56,0,244.65,134.56,Referral,Desktop
ORD0007735,CUST01367,PROD0002,Clothing,2023-10-11,2023-10,2,48.81,0.1,87.86,55.35,0,87.86,55.35,Referral,Desktop
ORD0007736,CUST01368,PROD0121,Clothing,2023-12-22,2023-12,1,86.37,0.1,77.73,38.09,0,77.73,38.09,Referral,Mobile
ORD0007737,CUST01368,PROD0020,Clothing,2023-08-19,2023-08,3,35.77,0.1,96.58,44.43,0,96.58,44.43,Referral,Mobile
ORD0007738,CUST01368,PROD0173,Footwear,2023-03-23,2023-03,3,87.72,0.1,236.84,101.84,0,236.84,101.84,Referral,Mobile
ORD0007739,CUST01368,PROD0193,Sports,2022-06-15,2022-06,2,95.75,0.1,172.35,55.15,0,172.35,55.15,Referral,Mobile
ORD0007740,CUST01368,PROD0181,Home & Living,2023-10-26,2023-10,3,68.65,0,205.95,117.39,0,205.95,117.39,Referral,Mobile
ORD0007741,CUST01368,PROD0136,Accessories,2023-12-15,2023-12,1,78.97,0.1,71.07,26.3,0,71.07,26.3,Referral,Mobile
ORD0007742,CUST01368,PROD0043,Footwear,2023-04-23,2023-04,3,62.01,0,186.03,115.34,0,186.03,115.34,Referral,Mobile
ORD0007743,CUST01368,PROD0008,Footwear,2023-06-29,2023-06,1,151.56,0.1,136.4,83.2,1,0.0,0.0,Referral,Mobile
ORD0007744,CUST01369,PROD0127,Accessories,2023-07-09,2023-07,2,49.21,0.15,83.66,25.93,0,83.66,25.93,Email,Desktop
ORD0007745,CUST01369,PROD0113,Home & Living,2024-01-29,2024-01,3,30.82,0.2,73.97,39.2,0,73.97,39.2,Email,Desktop
ORD0007746,CUST01369,PROD0155,Beauty,2023-05-30,2023-05,3,35.29,0.15,89.99,36.9,0,89.99,36.9,Email,Desktop
ORD0007747,CUST01369,PROD0200,Footwear,2023-11-12,2023-11,3,43.07,0,129.21,73.65,0,129.21,73.65,Email,Desktop
ORD0007748,CUST01369,PROD0191,Accessories,2023-06-17,2023-06,3,42.93,0.1,115.91,56.8,0,115.91,56.8,Email,Desktop
ORD0007749,CUST01369,PROD0169,Accessories,2024-03-01,2024-03,2,66.47,0,132.94,67.8,0,132.94,67.8,Email,Desktop
ORD0007750,CUST01369,PROD0059,Sports,2023-04-26,2023-04,3,76.4,0,229.2,116.89,0,229.2,116.89,Email,Desktop
ORD0007751,CUST01369,PROD0050,Home & Living,2023-08-10,2023-08,1,120.87,0.2,96.7,26.11,0,96.7,26.11,Email,Desktop
ORD0007752,CUST01369,PROD0043,Footwear,2023-10-13,2023-10,2,62.01,0.1,111.62,69.2,0,111.62,69.2,Email,Desktop
ORD0007753,CUST01369,PROD0064,Footwear,2024-02-27,2024-02,2,190.18,0.15,323.31,126.09,0,323.31,126.09,Email,Desktop
ORD0007754,CUST01369,PROD0095,Accessories,2023-04-18,2023-04,1,33.53,0.2,26.82,15.29,0,26.82,15.29,Email,Desktop
ORD0007755,CUST01369,PROD0103,Accessories,2023-12-03,2023-12,2,84.89,0.15,144.31,64.94,0,144.31,64.94,Email,Desktop
ORD0007756,CUST01369,PROD0025,Footwear,2024-01-23,2024-01,2,78.3,0.1,140.94,46.51,1,0.0,0.0,Email,Desktop
ORD0007757,CUST01369,PROD0169,Accessories,2023-03-23,2023-03,3,66.47,0.15,169.5,86.45,0,169.5,86.45,Email,Desktop
ORD0007758,CUST01370,PROD0183,Clothing,2023-02-28,2023-02,1,78.37,0,78.37,47.02,0,78.37,47.02,Organic Search,Mobile
