customer_id,signup_date,acquisition_channel,segment,country,gender,age,device
CUST01132,2022-12-28,Organic Search,Budget,Australia,Female,23,Tablet
CUST01133,2023-08-30,Organic Search,Budget,UK,Female,20,Mobile
CUST01134,2023-04-11,Paid Social,Budget,UAE,Male,30,Desktop
CUST01135,2022-12-22,Organic Search,Mid-Range,Germany,Male,58,Mobile
CUST01136,2023-02-09,Email,Premium,Australia,Non-binary,50,Mobile
CUST01137,2023-09-16,Organic Search,Budget,Australia,Male,44,Mobile
CUST01138,2023-01-14,Paid Social,Premium,France,Female,38,Desktop
CUST01139,2023-03-22,Email,Mid-Range,UAE,Female,29,Mobile
CUST01140,2022-01-13,Email,Mid-Range,UAE,Female,48,Mobile
CUST01141,2023-08-08,Organic Search,Budget,France,Male,23,Tablet
CUST01142,2023-08-28,Email,Premium,Canada,Male,18,Desktop
CUST01143,2023-07-23,Email,Budget,Canada,Male,65,Desktop
CUST01144,2022-07-12,Paid Social,Mid-Range,Australia,Male,55,Mobile
CUST01145,2023-06-08,Paid Social,Premium,Australia,Female,55,Mobile
CUST01146,2023-09-01,Paid Social,Budget,USA,Female,21,Mobile
CUST01147,2022-04-02,Referral,Luxury,Canada,Female,32,Mobile
CUST01148,2022-03-16,Paid Social,Mid-Range,USA,Male,21,Mobile
CUST01149,2023-01-15,Organic Search,Premium,Germany,Female,23,Mobile
CUST01150,2022-12-12,Paid Social,Budget,USA,Female,26,Mobile
CUST01151,2023-01-24,Organic Search,Mid-Range,Nigeria,Female,65,Mobile
CUST01152,2022-11-11,Paid Social,Budget,UK,Female,26,Desktop
CUST01153,2022-12-17,Direct,Mid-Range,France,Female,64,Desktop
CUST01154,2022-11-16,Paid Social,Luxury,Germany,Male,47,Mobile
CUST01155,2022-02-24,Referral,Premium,Nigeria,Male,48,Mobile
CUST01156,2022-07-25,Email,Mid-Range,Nigeria,Female,21,Mobile
CUST01157,2022-10-17,Paid Social,Premium,UK,Female,29,Mobile
CUST01158,2022-02-13,Influencer,Budget,Canada,Male,59,Mobile
CUST01159,2022-05-13,Paid Social,Budget,Germany,Female,41,Mobile
CUST01160,2023-08-15,Organic Search,Premium,Australia,Female,38,Mobile
CUST01161,2023-09-06,Direct,Mid-Range,USA,Female,62,Mobile
CUST01162,2022-01-05,Organic Search,Mid-Range,Germany,Male,18,Mobile
CUST01163,2023-03-24,Email,Mid-Range,Germany,Male,22,Tablet
CUST01164,2023-03-12,Email,Premium,UAE,Male,25,Desktop
CUST01165,2022-04-20,Email,Mid-Range,UAE,Male,19,Mobile
CUST01166,2023-06-20,Paid Social,Mid-Range,UK,Female,39,Desktop
CUST01167,2022-05-05,Paid Social,Budget,Canada,Male,35,Mobile
CUST01168,2022-12-05,Organic Search,Premium,France,Male,27,Desktop
CUST01169,2023-04-13,Direct,Mid-Range,Australia,Male,41,Mobile
CUST01170,2022-01-28,Organic Search,Premium,UAE,Female,54,Mobile
CUST01171,2023-01-10,Paid Social,Premium,UAE,Male,21,Mobile
CUST01172,2023-06-09,Direct,Budget,France,Male,63,Mobile
CUST01173,2022-10-29,Referral,Luxury,Canada,Female,28,Mobile
CUST01174,2022-12-20,Paid Social,Premium,France,Female,49,Desktop
CUST01175,2023-03-08,Influencer,Mid-Range,Nigeria,Female,49,Mobile
CUST01176,2023-08-23,Email,Luxury,Germany,Female,55,Desktop
CUST01177,2022-09-15,Paid Social,Mid-Range,USA,Male,32,Mobile
CUST01178,2022-12-16,Email,Budget,UAE,Female,58,Tablet
CUST01179,2022-08-18,Direct,Luxury,Nigeria,Male,41,Mobile
CUST01180,2023-09-21,Paid Social,Premium,France,Female,27,Mobile
CUST01181,2023-01-20,Organic Search,Budget,Canada,Female,57,Mobile
CUST01182,2022-09-10,Organic Search,Premium,Australia,Male,49,Desktop
CUST01183,2022-05-25,Organic Search,Premium,Nigeria,Female,24,Mobile
CUST01184,2022-07-22,Direct,Mid-Range,Germany,Female,35,Mobile
CUST01185,2022-08-03,Direct,Budget,Germany,Female,33,Desktop
CUST01186,2023-02-21,Direct,Budget,Germany,Male,46,Desktop
CUST01187,2023-06-21,Organic Search,Premium,USA,Female,27,Mobile
CUST01188,2022-07-03,Paid Social,Budget,UK,Male,55,Mobile
CUST01189,2022-12-16,Paid Social,Mid-Range,Canada,Male,59,Mobile
CUST01190,2023-05-14,Paid Social,Mid-Range,UK,Male,55,Mobile
CUST01191,2023-08-08,Organic Search,Luxury,USA,Male,54,Desktop
CUST01192,2022-05-10,Direct,Budget,Canada,Male,55,Desktop
CUST01193,2022-12-23,Email,Mid-Range,Australia,Female,44,Mobile
CUST01194,2023-01-25,Referral,Budget,Germany,Female,61,Mobile
CUST01195,2022-10-24,Referral,Budget,Nigeria,Male,41,Desktop
CUST01196,2022-06-21,Organic Search,Mid-Range,Nigeria,Male,57,Desktop
CUST01197,2022-02-16,Direct,Mid-Range,Nigeria,Female,37,Mobile
CUST01198,2022-10-31,Email,Budget,Nigeria,Non-binary,59,Mobile
CUST01199,2022-03-07,Email,Budget,UAE,Female,40,Mobile
CUST01200,2023-04-20,Email,Premium,Nigeria,Female,26,Desktop
CUST01201,2023-08-07,Organic Search,Mid-Range,Australia,Female,36,Tablet
CUST01202,2023-08-21,Paid Social,Premium,France,Male,45,Mobile
CUST01203,2023-06-04,Direct,Mid-Range,UK,Female,37,Mobile
CUST01204,2023-02-13,Organic Search,Mid-Range,UAE,Male,20,Desktop
CUST01205,2022-09-13,Referral,Premium,USA,Female,49,Mobile
CUST01206,2022-02-25,Paid Social,Budget,Canada,Female,43,Mobile
CUST01207,2022-02-22,Organic Search,Mid-Range,Nigeria,Male,42,Mobile
CUST01208,2022-02-04,Direct,Budget,UK,Non-binary,33,Mobile
CUST01209,2022-07-10,Referral,Budget,France,Male,41,Mobile
CUST01210,2023-05-07,Paid Social,Premium,Germany,Female,26,Mobile
CUST01211,2022-04-26,Organic Search,Budget,USA,Female,50,Mobile
CUST01212,2022-09-05,Influencer,Budget,UK,Female,62,Desktop
CUST01213,2022-05-31,Influencer,Mid-Range,USA,Female,60,Desktop
CUST01214,2023-07-03,Paid Social,Budget,UK,Male,64,Mobile
CUST01215,2023-01-14,Organic Search,Mid-Range,UAE,Male,53,Desktop
CUST01216,2022-01-09,Direct,Mid-Range,UK,Female,40,Desktop
CUST01217,2023-05-30,Direct,Mid-Range,Canada,Male,36,Mobile
CUST01218,2022-01-18,Referral,Premium,Germany,Male,47,Tablet
CUST01219,2022-12-11,Email,Luxury,Nigeria,Male,37,Mobile
CUST01220,2022-09-09,Paid Social,Mid-Range,UK,Male,53,Desktop
CUST01221,2022-11-13,Influencer,Premium,UK,Female,51,Mobile
CUST01222,2023-07-29,Paid Social,Premium,France,Male,22,Mobile
CUST01223,2023-06-13,Referral,Mid-Range,UK,Male,37,Mobile
CUST01224,2023-03-28,Organic Search,Premium,UAE,Male,35,Mobile
CUST01225,2022-01-13,Direct,Premium,Canada,Female,62,Tablet
CUST01226,2023-03-30,Direct,Mid-Range,UK,Female,27,Desktop
CUST01227,2023-09-04,Email,Premium,USA,Male,48,Mobile
CUST01228,2022-09-20,Paid Social,Budget,Canada,Male,64,Mobile
CUST01229,2023-06-10,Paid Social,Budget,Nigeria,Female,51,Mobile
CUST01230,2023-02-24,Organic Search,Mid-Range,Australia,Non-binary,59,Mobile
CUST01231,2022-08-23,Direct,Budget,Nigeria,Female,45,Desktop
CUST01232,2023-04-28,Referral,Premium,Germany,Male,36,Desktop
CUST01233,2022-06-04,Direct,Budget,UK,Female,45,Desktop
CUST01234,2022-02-12,Organic Search,Luxury,Canada,Male,61,Desktop
CUST01235,2022-10-23,Referral,Budget,USA,Male,62,Mobile
CUST01236,2023-08-31,Influencer,Budget,Germany,Male,32,Mobile
CUST01237,2022-03-04,Organic Search,Mid-Range,France,Male,45,Desktop
CUST01238,2023-06-26,Email,Premium,USA,Male,19,Desktop
CUST01239,2023-02-11,Organic Search,Budget,USA,Male,30,Tablet
CUST01240,2023-01-07,Paid Social,Mid-Range,UAE,Female,37,Desktop
CUST01241,2022-10-30,Direct,Premium,Australia,Male,57,Mobile
CUST01242,2022-07-06,Referral,Budget,Germany,Female,43,Desktop
CUST01243,2023-07-06,Paid Social,Mid-Range,USA,Female,24,Desktop
CUST01244,2023-03-26,Email,Premium,UK,Female,21,Desktop
CUST01245,2022-12-24,Organic Search,Premium,UK,Male,48,Desktop
CUST01246,2023-08-06,Paid Social,Luxury,Nigeria,Male,44,Desktop
CUST01247,2022-09-11,Referral,Premium,Australia,Female,55,Mobile
CUST01248,2023-04-29,Influencer,Premium,UK,Female,31,Desktop
CUST01249,2023-08-27,Referral,Premium,UK,Female,18,Mobile
CUST01250,2023-03-28,Paid Social,Budget,Canada,Female,21,Mobile
CUST01251,2023-02-23,Paid Social,Mid-Range,France,Female,34,Mobile
CUST01252,2023-01-03,Email,Premium,Germany,Female,42,Desktop
CUST01253,2023-03-26,Paid Social,Budget,Australia,Male,62,Tablet
CUST01254,2022-05-06,Email,Mid-Range,Nigeria,Male,58,Desktop
CUST01255,2023-08-22,Direct,Budget,UAE,Male,43,Mobile
CUST01256,2023-09-07,Paid Social,Mid-Range,Australia,Male,20,Mobile
CUST01257,2023-07-01,Referral,Mid-Range,Canada,Non-binary,31,Desktop
CUST01258,2023-07-04,Paid Social,Premium,France,Male,63,Mobile
CUST01259,2022-03-05,Paid Social,Mid-Range,Australia,Female,23,Mobile
CUST01260,2022-03-11,Paid Social,Mid-Range,Germany,Male,18,Mobile
CUST01261,2023-03-05,Paid Social,Budget,UK,Female,27,Desktop
CUST01262,2022-06-09,Influencer,Mid-Range,Nigeria,Male,28,Tablet
CUST01263,2023-02-21,Referral,Mid-Range,Canada,Female,64,Tablet
CUST01264,2022-10-11,Organic Search,Budget,UK,Male,53,Desktop
CUST01265,2023-01-25,Paid Social,Mid-Range,USA,Male,46,Mobile
CUST01266,2022-01-23,Email,Budget,USA,Female,40,Desktop
CUST01267,2022-09-26,Paid Social,Luxury,UK,Female,56,Desktop
CUST01268,2022-12-06,Referral,Mid-Range,USA,Male,62,Mobile
CUST01269,2023-03-12,Referral,Mid-Range,Canada,Female,27,Desktop
CUST01270,2022-03-12,Referral,Premium,Germany,Male,33,Mobile
CUST01271,2022-12-05,Referral,Budget,UAE,Female,63,Mobile
CUST01272,2022-06-12,Paid Social,Budget,Australia,Male,64,Mobile
CUST01273,2023-08-13,Email,Mid-Range,UK,Male,51,Mobile
CUST01274,2022-04-07,Email,Premium,UK,Female,49,Desktop
CUST01275,2023-08-15,Email,Budget,USA,Non-binary,19,Desktop
CUST01276,2022-05-05,Referral,Budget,Canada,Non-binary,35,Tablet
CUST01277,2022-10-04,Email,Premium,Germany,Male,64,Desktop
CUST01278,2023-07-15,Paid Social,Mid-Range,UAE,Female,21,Mobile
CUST01279,2022-11-27,Influencer,Luxury,Australia,Non-binary,18,Tablet
CUST01280,2023-02-20,Organic Search,Premium,UAE,Female,34,Mobile
CUST01281,2023-05-15,Email,Budget,France,Male,58,Mobile
CUST01282,2023-02-17,Influencer,Mid-Range,Canada,Female,37,Desktop
CUST01283,2022-07-05,Paid Social,Premium,USA,Male,23,Mobile
CUST01284,2022-08-04,Email,Budget,Canada,Female,34,Mobile
CUST01285,2023-08-27,Organic Search,Budget,Germany,Female,64,Desktop
CUST01286,2022-10-23,Paid Social,Premium,UK,Female,34,Desktop
CUST01287,2023-02-06,Email,Premium,Nigeria,Male,53,Desktop
CUST01288,2022-03-22,Email,Premium,Nigeria,Male,42,Desktop
CUST01289,2022-03-27,Paid Social,Mid-Range,USA,Female,20,Mobile
CUST01290,2023-01-13,Direct,Premium,Canada,Female,58,Mobile
CUST01291,2023-03-01,Paid Social,Mid-Range,France,Male,20,Mobile
CUST01292,2022-02-15,Referral,Premium,UAE,Female,24,Mobile
CUST01293,2023-01-19,Referral,Luxury,Germany,Female,51,Desktop
CUST01294,2023-07-08,Paid Social,Mid-Range,Nigeria,Male,49,Desktop
CUST01295,2023-01-20,Email,Premium,Germany,Male,27,Tablet
CUST01296,2022-03-24,Direct,Mid-Range,UAE,Male,38,Mobile
CUST01297,2022-10-10,Email,Mid-Range,Canada,Female,22,Mobile
CUST01298,2022-11-03,Paid Social,Luxury,UK,Male,62,Desktop
CUST01299,2023-02-25,Paid Social,Budget,Germany,Male,48,Mobile
CUST01300,2023-08-13,Paid Social,Budget,UK,Male,49,Mobile
CUST01301,2023-03-16,Paid Social,Mid-Range,UK,Female,26,Desktop
CUST01302,2023-03-26,Paid Social,Premium,USA,Non-binary,29,Mobile
CUST01303,2023-07-26,Influencer,Mid-Range,France,Female,59,Mobile
CUST01304,2022-01-16,Organic Search,Budget,USA,Female,25,Mobile
CUST01305,2022-11-18,Email,Mid-Range,UAE,Female,36,Mobile
CUST01306,2022-11-11,Organic Search,Mid-Range,UK,Female,41,Desktop
CUST01307,2022-05-27,Paid Social,Mid-Range,France,Non-binary,43,Desktop
CUST01308,2023-08-21,Paid Social,Mid-Range,UK,Female,43,Desktop
CUST01309,2023-06-26,Influencer,Premium,Nigeria,Male,56,Mobile
CUST01310,2023-02-07,Referral,Budget,Germany,Male,55,Desktop
CUST01311,2022-07-15,Paid Social,Premium,Canada,Female,35,Mobile
CUST01312,2022-12-30,Paid Social,Mid-Range,Nigeria,Male,45,Mobile
CUST01313,2023-04-28,Paid Social,Budget,USA,Male,45,Mobile
CUST01314,2022-07-25,Paid Social,Budget,France,Male,20,Mobile
CUST01315,2022-04-15,Paid Social,Budget,Nigeria,Male,24,Mobile
CUST01316,2023-04-07,Referral,Budget,France,Female,20,Tablet
CUST01317,2022-04-05,Influencer,Mid-Range,Germany,Female,36,Mobile
CUST01318,2022-05-02,Email,Budget,Nigeria,Female,60,Desktop
CUST01319,2022-07-22,Email,Luxury,UK,Male,63,Mobile
CUST01320,2022-01-08,Paid Social,Budget,UK,Female,48,Mobile
CUST01321,2023-02-04,Organic Search,Mid-Range,Nigeria,Female,21,Desktop
CUST01322,2022-03-18,Paid Social,Luxury,Canada,Female,37,Desktop
CUST01323,2022-07-05,Referral,Mid-Range,Nigeria,Female,34,Desktop
CUST01324,2023-07-22,Organic Search,Mid-Range,UAE,Male,55,Desktop
CUST01325,2022-10-16,Email,Mid-Range,Canada,Female,28,Desktop
CUST01326,2023-06-06,Organic Search,Mid-Range,Canada,Female,64,Mobile
CUST01327,2023-05-13,Email,Mid-Range,Nigeria,Female,49,Mobile
CUST01328,2022-05-25,Paid Social,Budget,Canada,Female,45,Mobile
CUST01329,2022-11-25,Paid Social,Luxury,Nigeria,Male,49,Mobile
CUST01330,2023-05-15,Influencer,Mid-Range,Australia,Male,25,Mobile
CUST01331,2022-04-27,Paid Social,Premium,USA,Male,61,Mobile
CUST01332,2022-11-04,Influencer,Mid-Range,France,Male,36,Mobile
CUST01333,2022-10-25,Organic Search,Mid-Range,Australia,Male,49,Desktop
CUST01334,2022-02-05,Influencer,Mid-Range,UK,Female,20,Desktop
CUST01335,2022-10-15,Direct,Premium,UAE,Female,51,Mobile
CUST01336,2022-09-07,Paid Social,Mid-Range,France,Male,43,Mobile
CUST01337,2023-01-26,Email,Mid-Range,UAE,Female,19,Desktop
CUST01338,2023-04-21,Referral,Budget,Australia,Female,61,Tablet
CUST01339,2022-06-23,Organic Search,Mid-Range,Australia,Female,51,Desktop
CUST01340,2023-03-05,Email,Mid-Range,USA,Female,62,Desktop
CUST01341,2022-01-13,Referral,Mid-Range,UK,Female,54,Mobile
CUST01342,2022-05-13,Organic Search,Luxury,UK,Female,21,Mobile
CUST01343,2023-01-22,Email,Premium,Nigeria,Male,42,Desktop
CUST01344,2022-10-20,Paid Social,Budget,UAE,Non-binary,28,Desktop
CUST01345,2022-08-25,Paid Social,Mid-Range,France,Male,44,Desktop
CUST01346,2023-02-25,Organic Search,Premium,UAE,Female,35,Desktop
CUST01347,2023-08-22,Paid Social,Mid-Range,UAE,Non-binary,54,Mobile
CUST01348,2023-03-20,Organic Search,Budget,Canada,Male,24,Mobile
CUST01349,2023-06-21,Referral,Mid-Range,UK,Male,23,Desktop
CUST01350,2023-07-05,Paid Social,Budget,Australia,Male,47,Mobile
CUST01351,2023-05-31,Organic Search,Premium,UK,Male,31,Mobile
CUST01352,2023-09-30,Email,Budget,UK,Male,18,Mobile
CUST01353,2022-06-02,Referral,Mid-Range,USA,Female,27,Mobile
CUST01354,2023-07-21,Email,Mid-Range,Germany,Male,34,Mobile
CUST01355,2023-01-12,Paid Social,Budget,Germany,Female,36,Tablet
CUST01356,2023-04-21,Direct,Budget,Germany,Male,53,Tablet
CUST01357,2022-01-02,Organic Search,Budget,Canada,Female,50,Mobile
CUST01358,2022-09-02,Referral,Luxury,Canada,Female,55,Mobile
CUST01359,2022-10-04,Paid Social,Budget,Australia,Non-binary,44,Desktop
CUST01360,2022-02-10,Organic Search,Mid-Range,France,Female,39,Mobile
CUST01361,2023-07-29,Influencer,Premium,UAE,Female,65,Mobile
CUST01362,2023-04-22,Direct,Mid-Range,Germany,Female,32,Desktop
CUST01363,2023-04-16,Email,Mid-Range,UAE,Female,19,Mobile
CUST01364,2022-03-12,Referral,Mid-Range,Germany,Male,35,Mobile
CUST01365,2023-08-17,Referral,Mid-Range,UAE,Female,23,Mobile
CUST01366,2022-05-01,Referral,Budget,UAE,Male,59,Mobile
CUST01367,2022-01-12,Referral,Premium,UAE,Non-binary,27,Desktop
CUST01368,2022-03-25,Referral,Mid-Range,Australia,Female,51,Mobile
CUST01369,2023-02-24,Email,Luxury,France,Female,62,Desktop
CUST01370,2022-05-29,Organic Search,Luxury,Australia,Male,45,Mobile
CUST01371,2023-06-29,Organic Search,Luxury,UAE,Female,35,Desktop
CUST01372,2022-06-07,Referral,Mid-Range,France,Female,51,Mobile
CUST01373,2022-10-22,Email,Budget,Canada,Male,27,Desktop
CUST01374,2022-04-17,Organic Search,Premium,Nigeria,Female,40,Mobile
CUST01375,2022-01-21,Direct,Mid-Range,France,Male,32,Mobile
CUST01376,2022-06-16,Direct,Premium,USA,Female,39,Mobile
CUST01377,2023-03-10,Organic Search,Mid-Range,USA,Female,51,Mobile
CUST01378,2022-04-06,Paid Social,Premium,Nigeria,Male,27,Mobile
CUST01379,2022-10-07,Email,Premium,Canada,Male,38,Desktop
CUST01380,2023-03-17,Direct,Premium,Canada,Female,62,Desktop
CUST01381,2023-07-12,Organic Search,Budget,Canada,Female,57,Mobile
CUST01382,2022-03-30,Paid Social,Mid-Range,Germany,Male,60,Desktop
CUST01383,2022-06-12,Email,Budget,USA,Female,44,Desktop
CUST01384,2022-05-29,Direct,Premium,Australia,Female,38,Desktop
CUST01385,2023-08-11,Influencer,Luxury,USA,Male,40,Mobile
CUST01386,2022-12-22,Email,Luxury,Australia,Female,62,Desktop
CUST01387,2023-03-25,Organic Search,Premium,Germany,Male,41,Mobile
CUST01388,2022-06-12,Direct,Mid-Range,Australia,Female,64,Mobile
CUST01389,2022-10-26,Direct,Mid-Range,Germany,Male,26,Desktop
CUST01390,2023-09-23,Referral,Mid-Range,Canada,Female,64,Mobile
CUST01391,2022-10-30,Paid Social,Mid-Range,Germany,Male,54,Mobile
CUST01392,2023-09-01,Email,Premium,Nigeria,Male,63,Mobile
CUST01393,2022-01-08,Referral,Mid-Range,Germany,Female,41,Mobile
CUST01394,2022-02-10,Referral,Premium,Germany,Female,28,Mobile
CUST01395,2023-09-17,Paid Social,Premium,Canada,Female,24,Desktop
CUST01396,2023-04-20,Email,Premium,Canada,Female,44,Tablet
CUST01397,2022-06-02,Paid Social,Premium,USA,Male,63,Mobile
CUST01398,2022-03-15,Influencer,Mid-Range,Australia,Male,30,Mobile
CUST01399,2022-10-20,Paid Social,Budget,UAE,Female,31,Mobile
CUST01400,2022-05-15,Email,Premium,Nigeria,Male,31,Mobile
CUST01401,2023-05-25,Organic Search,Premium,Nigeria,Female,59,Mobile
CUST01402,2022-12-24,Paid Social,Mid-Range,Canada,Male,58,Mobile
CUST01403,2022-12-22,Organic Search,Budget,Canada,Male,58,Desktop
CUST01404,2023-07-03,Email,Mid-Range,USA,Female,58,Desktop
CUST01405,2022-08-07,Organic Search,Budget,Canada,Male,21,Mobile
CUST01406,2023-07-22,Email,Budget,UK,Male,29,Mobile
CUST01407,2023-04-26,Paid Social,Premium,USA,Female,50,Mobile
CUST01408,2022-02-05,Paid Social,Premium,UK,Male,22,Tablet
CUST01409,2022-11-04,Referral,Mid-Range,USA,Non-binary,60,Desktop
CUST01410,2023-01-15,Email,Premium,UAE,Female,26,Tablet
CUST01411,2022-09-01,Influencer,Premium,Australia,Non-binary,32,Mobile
CUST01412,2022-03-02,Direct,Premium,Nigeria,Male,23,Mobile
CUST01413,2023-01-06,Email,Mid-Range,UAE,Female,53,Mobile
CUST01414,2023-01-27,Email,Mid-Range,Canada,Female,45,Mobile
CUST01415,2022-01-16,Email,Budget,UK,Male,55,Mobile
CUST01416,2023-06-03,Paid Social,Budget,Nigeria,Male,22,Mobile
CUST01417,2022-08-17,Email,Premium,Canada,Female,49,Mobile
CUST01418,2022-07-07,Paid Social,Premium,Germany,Male,24,Mobile
CUST01419,2023-09-01,Paid Social,Mid-Range,France,Female,51,Mobile
CUST01420,2022-03-18,Organic Search,Budget,Australia,Female,50,Desktop
CUST01421,2023-07-27,Email,Mid-Range,Nigeria,Female,53,Mobile
CUST01422,2022-09-27,Organic Search,Budget,UK,Female,45,Mobile
CUST01423,2022-08-15,Organic Search,Luxury,Nigeria,Female,32,Mobile
CUST01424,2022-12-07,Paid Social,Luxury,Australia,Male,42,Desktop
CUST01425,2022-11-04,Direct,Budget,Germany,Female,55,Mobile
CUST01426,2023-01-13,Organic Search,Budget,UK,Female,54,Mobile
CUST01427,2022-07-06,Paid Social,Mid-Range,Canada,Male,65,Mobile
CUST01428,2022-05-09,Organic Search,Luxury,Australia,Female,60,Tablet
CUST01429,2023-04-20,Influencer,Mid-Range,Germany,Male,51,Desktop
CUST01430,2022-11-02,Influencer,Budget,France,Female,60,Mobile
CUST01431,2023-07-02,Organic Search,Premium,UK,Female,59,Desktop
CUST01432,2022-01-17,Influencer,Mid-Range,Canada,Male,51,Mobile
CUST01433,2022-07-29,Paid Social,Budget,Germany,Female,52,Mobile
CUST01434,2023-03-20,Email,Mid-Range,Germany,Male,30,Desktop
CUST01435,2022-06-09,Direct,Budget,USA,Female,59,Mobile
CUST01436,2022-11-15,Influencer,Mid-Range,Nigeria,Female,61,Desktop
CUST01437,2022-10-16,Paid Social,Mid-Range,UAE,Female,42,Tablet
CUST01438,2022-06-29,Organic Search,Mid-Range,UAE,Female,49,Mobile
CUST01439,2023-07-15,Influencer,Mid-Range,USA,Male,22,Mobile
CUST01440,2023-08-11,Paid Social,Mid-Range,UK,Male,59,Desktop
CUST01441,2022-08-13,Organic Search,Mid-Range,Canada,Female,41,Desktop
CUST01442,2022-12-27,Paid Social,Mid-Range,Nigeria,Male,58,Desktop
CUST01443,2022-06-02,Organic Search,Luxury,USA,Male,65,Mobile
CUST01444,2023-01-09,Paid Social,Mid-Range,Australia,Female,34,Mobile
CUST01445,2023-05-17,Direct,Mid-Range,Canada,Non-binary,57,Mobile
CUST01446,2022-03-02,Email,Premium,Australia,Female,36,Desktop
CUST01447,2022-03-23,Paid Social,Mid-Range,France,Female,37,Mobile
CUST01448,2023-03-08,Referral,Mid-Range,France,Female,44,Mobile
CUST01449,2023-03-15,Organic Search,Mid-Range,Australia,Male,62,Mobile
CUST01450,2023-02-24,Paid Social,Premium,Australia,Male,45,Mobile
CUST01451,2022-11-10,Paid Social,Premium,UAE,Female,48,Mobile
CUST01452,2022-04-30,Influencer,Mid-Range,UK,Female,56,Tablet
CUST01453,2022-03-08,Paid Social,Mid-Range,UK,Male,26,Mobile
CUST01454,2023-01-02,Direct,Mid-Range,Nigeria,Female,46,Desktop
CUST01455,2022-11-24,Email,Luxury,UK,Male,29,Mobile
CUST01456,2023-08-21,Email,Mid-Range,USA,Male,33,Tablet
CUST01457,2023-04-23,Referral,Mid-Range,Germany,Male,34,Mobile
CUST01458,2022-07-08,Influencer,Mid-Range,USA,Female,60,Mobile
CUST01459,2022-09-24,Referral,Budget,Australia,Female,57,Desktop
CUST01460,2023-04-08,Email,Premium,Australia,Male,27,Mobile
CUST01461,2022-04-13,Referral,Budget,Canada,Female,26,Desktop
CUST01462,2023-05-16,Paid Social,Budget,Australia,Male,31,Desktop
CUST01463,2022-05-27,Referral,Budget,Canada,Male,60,Desktop
CUST01464,2023-04-17,Email,Premium,UAE,Male,22,Tablet
CUST01465,2023-04-20,Direct,Budget,USA,Male,28,Mobile
CUST01466,2022-07-14,Organic Search,Premium,UAE,Female,55,Mobile
CUST01467,2022-06-23,Paid Social,Mid-Range,USA,Female,63,Mobile
CUST01468,2022-04-06,Organic Search,Mid-Range,USA,Non-binary,56,Mobile
CUST01469,2023-02-23,Paid Social,Budget,France,Male,26,Mobile
CUST01470,2022-01-19,Referral,Mid-Range,UK,Female,64,Tablet
CUST01471,2022-03-28,Direct,Premium,UAE,Male,54,Mobile
CUST01472,2022-11-30,Paid Social,Premium,Canada,Male,49,Mobile
CUST01473,2023-04-22,Organic Search,Mid-Range,Australia,Male,41,Desktop
CUST01474,2022-07-26,Email,Budget,France,Female,24,Mobile
CUST01475,2022-12-14,Influencer,Mid-Range,UK,Female,33,Mobile
CUST01476,2022-03-31,Organic Search,Budget,Nigeria,Female,54,Desktop
CUST01477,2023-04-04,Direct,Premium,Nigeria,Female,19,Tablet
CUST01478,2022-12-10,Email,Premium,Germany,Male,20,Tablet
CUST01479,2023-01-14,Paid Social,Mid-Range,Australia,Male,50,Desktop
CUST01480,2023-05-11,Organic Search,Luxury,Canada,Female,42,Mobile
CUST01481,2023-01-10,Paid Social,Budget,USA,Male,50,Desktop
CUST01482,2022-04-12,Organic Search,Mid-Range,Germany,Male,65,Desktop
CUST01483,2022-06-13,Direct,Mid-Range,France,Male,57,Tablet
CUST01484,2022-12-30,Influencer,Budget,Canada,Male,63,Mobile
CUST01485,2023-03-02,Referral,Premium,USA,Male,19,Desktop
CUST01486,2023-04-18,Email,Premium,Australia,Female,36,Desktop
CUST01487,2023-07-29,Paid Social,Premium,USA,Female,49,Desktop
CUST01488,2023-04-11,Email,Premium,UAE,Non-binary,59,Desktop
CUST01489,2022-09-23,Email,Mid-Range,USA,Male,28,Mobile
CUST01490,2022-02-02,Paid Social,Mid-Range,France,Female,65,Mobile
CUST01491,2022-08-21,Paid Social,Luxury,UK,Male,51,Mobile
CUST01492,2022-11-02,Direct,Mid-Range,UAE,Male,47,Mobile
CUST01493,2023-09-16,Organic Search,Mid-Range,UK,Male,59,Desktop
CUST01494,2023-02-17,Organic Search,Budget,UK,Female,38,Mobile
CUST01495,2022-02-18,Organic Search,Luxury,USA,Female,48,Mobile
CUST01496,2022-07-16,Organic Search,Budget,UK,Male,48,Desktop
CUST01497,2022-09-01,Direct,Mid-Range,Australia,Non-binary,19,Mobile
CUST01498,2023-09-03,Paid Social,Premium,Germany,Male,25,Tablet
CUST01499,2022-10-12,Direct,Premium,USA,Male,60,Desktop
CUST01500,2022-09-07,Direct,Premium,Nigeria,Male,39,Mobile
